d   2.032584e+00  3.787223e-53  0.000000e+00
d   2.002247e+00  4.740667e-62  0.000000e+00
d   2.002247e+00  4.740667e-62  0.000000e+00
d   1.971910e+00  1.679096e-71  0.000000e+00
d   1.971910e+00  1.679096e-71  0.000000e+00
d   1.941573e+00  1.682787e-81  0.000000e+00
d   1.941573e+00  1.682787e-81  0.000000e+00
d   1.911236e+00  4.772002e-92  0.000000e+00
d   1.911236e+00  4.772002e-92  0.000000e+00
d   1.880899e+00 3.829037e-103  0.000000e+00
d   1.880899e+00 3.829037e-103  0.000000e+00
d   1.850562e+00 8.693529e-115  0.000000e+00
d   1.850562e+00 8.693529e-115  0.000000e+00
d   1.820225e+00 5.584963e-127  0.000000e+00
d   1.820225e+00 5.584963e-127  0.000000e+00
d   1.789888e+00 1.015224e-139  0.000000e+00
d   1.789888e+00 1.015224e-139  0.000000e+00
d   1.759551e+00 5.221814e-153  0.000000e+00
d   1.759551e+00 5.221814e-153  0.000000e+00
d   1.729213e+00 7.599735e-167  0.000000e+00
d   1.729213e+00 7.599735e-167  0.000000e+00
d   1.698876e+00 3.129630e-181  0.000000e+00
d   1.698876e+00 3.129630e-181  0.000000e+00
d   1.668539e+00 3.646744e-196  0.000000e+00
d   1.668539e+00 3.646744e-196  0.000000e+00
d   1.638202e+00 1.202361e-211  0.000000e+00
d   1.638202e+00 1.202361e-211  0.000000e+00
d   1.607865e+00 1.121715e-227  0.000000e+00
d   1.607865e+00 1.121715e-227  0.000000e+00
d   1.577528e+00 2.961062e-244  0.000000e+00
d   1.577528e+00 2.961062e-244  0.000000e+00
d   1.547191e+00 2.211720e-261  0.000000e+00
d   1.547191e+00 2.211720e-261  0.000000e+00
d   1.516854e+00 4.674449e-279  0.000000e+00
d   1.516854e+00 4.674449e-279  0.000000e+00
d   1.486517e+00 2.795428e-297  0.000000e+00
d   1.486517e+00 2.795428e-297  0.000000e+00
d   1.456180e+00  0.000000e+00  0.000000e+00
d   1.456180e+00  0.000000e+00  0.000000e+00
d   1.425843e+00  0.000000e+00  0.000000e+00
d   1.425843e+00  0.000000e+00  0.000000e+00
d   1.395506e+00  0.000000e+00  0.000000e+00
d   1.395506e+00  0.000000e+00  0.000000e+00
d   1.365169e+00  0.000000e+00  0.000000e+00
d   1.365169e+00  0.000000e+00  0.000000e+00
d   1.334831e+00  0.000000e+00  0.000000e+00
d   1.334831e+00  0.000000e+00  0.000000e+00
d   1.304494e+00  0.000000e+00  0.000000e+00
d   1.304494e+00  0.000000e+00  0.000000e+00
d   1.274157e+00  0.000000e+00  0.000000e+00
d   1.274157e+00  0.000000e+00  0.000000e+00
d   1.243820e+00  0.000000e+00  0.000000e+00
d   1.243820e+00  0.000000e+00  0.000000e+00
d   1.213483e+00  0.000000e+00  0.000000e+00
d   1.213483e+00  0.000000e+00  0.000000e+00
d   1.183146e+00  0.000000e+00  0.000000e+00
d   1.183146e+00  0.000000e+00  0.000000e+00
d   1.152809e+00  0.000000e+00 7.200568e-297
d   1.152809e+00  0.000000e+00 7.200568e-297
d   1.122472e+00  0.000000e+00 1.170752e-278
d   1.122472e+00  0.000000e+00 1.170752e-278
d   1.092135e+00  0.000000e+00 5.386176e-261
d   1.092135e+00  0.000000e+00 5.386176e-261
d   1.061798e+00  0.000000e+00 7.011547e-244
d   1.061798e+00  0.000000e+00 7.011547e-244
d   1.031461e+00  0.000000e+00 2.582645e-227
d   1.031461e+00  0.000000e+00 2.582645e-227
d   1.001124e+00  0.000000e+00 2.691741e-211
d   1.001124e+00  0.000000e+00 2.691741e-211
d   9.707865e-01  0.000000e+00 7.938152e-196
d   9.707865e-01  0.000000e+00 7.938152e-196
d   9.404494e-01  0.000000e+00 6.624043e-181
d   9.404494e-01  0.000000e+00 6.624043e-181
d   9.101124e-01  0.000000e+00 1.564028e-166
d   9.101124e-01  0.000000e+00 1.564028e-166
d   8.797753e-01  0.000000e+00 1.044921e-152
d   8.797753e-01  0.000000e+00 1.044921e-152
d   8.494382e-01  0.000000e+00 1.975332e-139
d   8.494382e-01  0.000000e+00 1.975332e-139
d   8.191011e-01  0.000000e+00 1.056609e-126
d   8.191011e-01  0.000000e+00 1.056609e-126
d   7.887640e-01  0.000000e+00 1.599212e-114
d   7.887640e-01  0.000000e+00 1.599212e-114
d   7.584270e-01  0.000000e+00 6.848813e-103
d   7.584270e-01  0.000000e+00 6.848813e-103
d   7.280899e-01  0.000000e+00  8.299317e-92
d   7.280899e-01  0.000000e+00  8.299317e-92
d   6.977528e-01  0.000000e+00  2.845686e-81
d   6.977528e-01  0.000000e+00  2.845686e-81
d   6.674157e-01  0.000000e+00  2.760890e-71
d   6.674157e-01  0.000000e+00  2.760890e-71
d   6.370787e-01  0.000000e+00  7.579298e-62
d   6.370787e-01  0.000000e+00  7.579298e-62
d   6.067416e-01  0.000000e+00  5.887439e-53
d   6.067416e-01  0.000000e+00  5.887439e-53
d   5.764045e-01  0.000000e+00  1.294021e-44
d   5.764045e-01  0.000000e+00  1.294021e-44
d   5.460674e-01  0.000000e+00  8.047744e-37
d   5.460674e-01  0.000000e+00  8.047744e-37
d   5.157303e-01  0.000000e+00  1.416199e-29
d   5.157303e-01  0.000000e+00  1.416199e-29
d   4.853933e-01  0.000000e+00  7.051675e-23
d   4.853933e-01  0.000000e+00  7.051675e-23
d   4.550562e-01  0.000000e+00  9.935226e-17
d   4.550562e-01  0.000000e+00  9.935226e-17
d   4.247191e-01  0.000000e+00  3.960781e-11
d   4.247191e-01  0.000000e+00  3.960781e-11
d   3.943820e-01  0.000000e+00  4.467880e-06
d   3.943820e-01  0.000000e+00  4.467880e-06
d   3.640449e-01  0.000000e+00  1.426067e-01
d   3.640449e-01  0.000000e+00  1.426067e-01
d   3.337079e-01  0.000000e+00  1.287940e+03
d   3.337079e-01  0.000000e+00  1.287940e+03
d   3.033708e-01  0.000000e+00  3.291314e+06
d   3.033708e-01  0.000000e+00  3.291314e+06
d   2.730337e-01  0.000000e+00  2.379909e+09
d   2.730337e-01  0.000000e+00  2.379909e+09
d   2.426966e-01  0.000000e+00  4.869330e+11
d   2.426966e-01  0.000000e+00  4.869330e+11
d   2.123596e-01  0.000000e+00  2.819003e+13
d   2.123596e-01  0.000000e+00  2.819003e+13
d   1.820225e-01  0.000000e+00  4.617847e+14
d   1.820225e-01  0.000000e+00  4.617847e+14
d   1.516854e-01  0.000000e+00  2.140472e+15
d   1.516854e-01  0.000000e+00  2.140472e+15
d   1.213483e-01  0.000000e+00  2.819387e+15
d   1.213483e-01  0.000000e+00  2.819387e+15
d   9.101124e-02  0.000000e+00  2.049423e+15
d   9.101124e-02  0.000000e+00  2.049423e+15
d   6.067416e-02  0.000000e+00  2.376922e+16
d   6.067416e-02  0.000000e+00  2.376922e+16
d   3.033708e-02  0.000000e+00  1.571969e+17
d   3.033708e-02  0.000000e+00  1.571969e+17
d   0.000000e+00  0.000000e+00  2.955128e+17
d   0.000000e+00  0.000000e+00  2.955128e+17
