v ATLAS
# This file was created by ATLAS version 5.26.1.R on Tue Apr 17 10:51:23 2018.
#SSF 2.0 generic
##############################################################################
#                    Copyright (c) 1984 - 2018                               #
#                    Silvaco Inc. All rights reserved                        #
#                                                                            #
# This file format and the following Key are copyright Silvaco Inc.          #
# You may not use, this format or key without reproducing this message in    #
# full and obtaining express written permission from Silvaco Inc.            #
#                                                                            #
# To obtain such permission please contact: Silvaco Inc.                     #
#                                           support@silvaco.com              #
#                                                                            #
# KEY=SVC86hn7562asdx                       PROD=345                         #
##############################################################################
# Rayplot for origin at (2,1.01)
o 1 Internal angle (radians)
Q 492 13 "Clockwise Angle" 14 "radians"
d 4.45896 1.82422 0.0265927 0.0275108 0.0541034 4.64258
d 4.52315 1.76003 0.00861964 0.00843877 0.0170584 1.62316
d 4.52315 1.76003 0.0266982 0.0272065 0.0539047 1.62316
d 4.52315 1.76003 0.00279323 0.0026271 0.00542033 4.66003
d 4.52315 1.76003 0.00865166 0.00846975 0.0171214 4.66003
d 4.52315 1.76003 0.0267974 0.0273064 0.0541038 4.66003
d 4.58662 1.69656 0.00857027 0.0084907 0.017061 1.6057
d 4.58662 1.69656 0.0268406 0.0270642 0.0539048 1.6057
d 4.58662 1.69656 0.00274664 0.00267355 0.00542019 4.67748
d 4.58662 1.69656 0.008602 0.00852198 0.017124 4.67748
d 4.58662 1.69656 0.02694 0.0271639 0.0541039 4.67748
d 4.64962 1.63357 0.00854066 0.00852089 0.0170615 1.58825
d 4.64962 1.63357 0.0269247 0.0269802 0.0539049 1.58825
d 4.64962 1.63357 0.00271916 0.002701 0.00542016 4.69494
d 4.64962 1.63357 0.00857222 0.00855234 0.0171246 4.69494
d 4.64962 1.63357 0.0270242 0.0270798 0.054104 4.69494
d 4.71239 1.5708 0.00853079 0.00853079 0.0170616 1.5708
d 4.71239 1.5708 0.0269524 0.0269524 0.0539049 1.5708
d 4.71239 1.5708 0.00271008 0.00271008 0.00542016 4.71239
d 4.71239 1.5708 0.0085623 0.0085623 0.0171246 4.71239
d 4.71239 1.5708 0.027052 0.027052 0.054104 4.71239
d 4.77516 1.50803 0.00854066 0.00852089 0.0170615 1.55334
d 4.77516 1.50803 0.0269247 0.0269802 0.0539049 1.55334
d 4.77516 1.50803 0.00271916 0.002701 0.00542016 4.72984
d 4.77516 1.50803 0.00857222 0.00855234 0.0171246 4.72984
d 4.77516 1.50803 0.0270242 0.0270798 0.054104 4.72984
d 4.83816 1.44503 0.0268406 0.0270642 0.0539048 1.53589
d 4.83816 1.44503 0.00857027 0.0084907 0.017061 1.53589
d 4.83816 1.44503 0.00274664 0.00267355 0.00542019 4.7473
d 4.83816 1.44503 0.008602 0.00852198 0.017124 4.7473
d 4.83816 1.44503 0.02694 0.0271639 0.0541039 4.7473
d 4.90162 1.38156 0.0266982 0.0272065 0.0539047 1.51844
d 4.90162 1.38156 0.00861964 0.00843877 0.0170584 1.51844
d 4.90162 1.38156 0.00279323 0.0026271 0.00542033 4.76475
d 4.90162 1.38156 0.00865166 0.00846975 0.0171214 4.76475
d 4.90162 1.38156 0.0267974 0.0273064 0.0541038 4.76475
d 4.96581 1.31737 0.00868878 0.00836248 0.0170513 1.50098
d 4.96581 1.31737 0.0264938 0.0274106 0.0539044 1.50098
d 4.96581 1.31737 0.00286016 0.00256056 0.00542073 4.7822
d 4.96581 1.31737 0.0087212 0.00839304 0.0171142 4.7822
d 4.96581 1.31737 0.0265927 0.0275108 0.0541034 4.7822
d 5.03101 1.25217 0.0262217 0.0276819 0.0539036 1.48353
d 5.03101 1.25217 0.00877756 0.00825782 0.0170354 1.48353
d 5.03101 1.25217 0.00294926 0.00247235 0.00542161 4.79966
d 5.03101 1.25217 0.00881051 0.00828782 0.0170983 4.79966
d 5.03101 1.25217 0.0263202 0.0277825 0.0541026 4.79966
d 5.09754 1.18564 0.00888564 0.00811893 0.0170046 1.46608
d 5.09754 1.18564 0.0258742 0.0280279 0.0539022 1.46608
d 5.09754 1.18564 0.00306302 0.00236032 0.00542334 4.81711
d 5.09754 1.18564 0.00891924 0.00814822 0.0170675 4.81711
d 5.09754 1.18564 0.025972 0.028129 0.0541011 4.81711
d 5.16579 1.11739 0.00901219 0.00793742 0.0169496 1.44862
d 5.16579 1.11739 0.0254403 0.0284592 0.0538994 1.44862
d 5.16579 1.11739 0.00904655 0.0079658 0.0170124 4.83456
d 5.16579 1.11739 0.0255373 0.0285609 0.0540982 4.83456
d 5.23624 1.04694 0.0249049 0.0289898 0.0538947 1.43117
d 5.23624 1.04694 0.0091907 0.00772844 0.0169191 4.85202
d 5.23624 1.04694 0.0250008 0.0290924 0.0540932 4.85202
d 5.30951 0.973676 0.0242469 0.0296395 0.0538864 1.41372
d 5.30951 0.973676 0.00934827 0.00741848 0.0167668 4.86947
d 5.30951 0.973676 0.0243413 0.0297432 0.0540845 4.86947
d 5.38641 0.896774 0.023436 0.0304357 0.0538717 1.39626
d 5.38641 0.896774 0.00951272 0.00700956 0.0165223 4.88692
d 5.38641 0.896774 0.0235284 0.0305408 0.0540692 4.88692
d 5.46811 0.815075 0.0224271 0.0314177 0.0538448 1.37881
d 5.46811 0.815075 0.00967143 0.00646121 0.0161326 4.90438
d 5.46811 0.815075 0.0225168 0.0315246 0.0540414 4.90438
d 5.55636 0.726829 0.0211493 0.0326428 0.0537921 1.36136
d 5.55636 0.726829 0.00979933 0.00570895 0.0155083 4.92183
d 5.55636 0.726829 0.0212351 0.032752 0.0539871 4.92183
d 5.65404 0.629148 0.0194811 0.0341959 0.053677 1.3439
d 5.65404 0.629148 0.0195615 0.0343082 0.0538697 4.93928
d 5.76663 0.516554 0.0171856 0.0361943 0.0533799 1.32645
d 5.76663 0.516554 0.0172578 0.0363108 0.0535686 4.95674
d 5.90751 0.375679 0.0136703 0.0386572 0.0523274 1.309
d 5.90751 0.375679 0.0137288 0.0387789 0.0525077 4.97419
d 6.14676 0.13643 0.00578693 0.0355113 0.0412982 4.99164
