v ATLAS
# This file was created by ATLAS version 5.26.1.R on Tue Apr 17 10:51:23 2018.
#SSF 2.0 generic
##############################################################################
#                    Copyright (c) 1984 - 2018                               #
#                    Silvaco Inc. All rights reserved                        #
#                                                                            #
# This file format and the following Key are copyright Silvaco Inc.          #
# You may not use, this format or key without reproducing this message in    #
# full and obtaining express written permission from Silvaco Inc.            #
#                                                                            #
# To obtain such permission please contact: Silvaco Inc.                     #
#                                           support@silvaco.com              #
#                                                                            #
# KEY=SVC86hn7562asdx                       PROD=345                         #
##############################################################################
# Rayplot for origin at (2,1.01)
o 1 Internal angle (radians)
Q 492 13 "Clockwise Angle" 14 "radians"
d 2.1293 4.15388 0 0 0 2.1293
d 2.16421 4.11898 0 0 0 2.16421
d 2.19911 4.08407 0 0 0 2.19911
d 2.23402 4.04916 0 0 0 2.23402
d 2.26893 4.01426 0 0 0 2.26893
d 2.30383 3.97935 0 0 0 2.30383
d 2.33874 3.94444 0 0 0 2.33874
d 2.37365 3.90954 0 0 0 2.37365
d 2.40855 3.87463 0 0 0 2.40855
d 2.44346 3.83972 0 0 0 2.44346
d 2.47837 3.80482 0 0 0 2.47837
d 2.51327 3.76991 0 0 0 2.51327
d 2.54818 3.735 0 0 0 2.54818
d 2.58309 3.7001 0 0 0 2.58309
d 2.61799 3.66519 0 0 0 2.61799
d 2.6529 3.63028 0 0 0 2.6529
d 2.68781 3.59538 0 0 0 2.68781
d 2.72271 3.56047 0 0 0 2.72271
d 2.75762 3.52557 0 0 0 2.75762
d 2.79253 3.49066 0 0 0 2.79253
d 2.82743 3.45575 0 0 0 2.82743
d 2.86234 3.42085 0 0 0 2.86234
d 2.89725 3.38594 0 0 0 2.89725
d 2.93215 3.35103 0 0 0 2.93215
d 2.96706 3.31613 0 0 0 2.96706
d 3.00197 3.28122 0 0 0 3.00197
d 3.03687 3.24631 0 0 0 3.03687
d 3.07178 3.21141 0 0 0 3.07178
d 3.10669 3.1765 0 0 0 3.10669
d 3.14159 3.14159 0 0 0 3.14159
d 3.1765 3.10669 0.00060792 8.13867e-07 0.000608733 3.1765
d 3.21141 3.07178 0.000607644 3.24913e-06 0.000610893 3.21141
d 3.24631 3.03687 0.000607191 7.28691e-06 0.000614478 3.24631
d 3.28122 3.00197 0.000606574 1.28962e-05 0.00061947 3.28122
d 3.31613 2.96706 0.000605807 2.00345e-05 0.000625842 3.31613
d 3.35103 2.93215 0.000604911 2.86488e-05 0.00063356 3.35103
d 3.38594 2.89725 0.00060391 3.86766e-05 0.000642586 3.38594
d 3.42085 2.86234 0.000602829 5.00472e-05 0.000652876 3.42085
d 3.45575 2.82743 0.0006017 6.26831e-05 0.000664383 3.45575
d 3.49066 2.79253 0.000600552 7.65017e-05 0.000677054 3.49066
d 3.52557 2.75762 0.000599421 9.14162e-05 0.000690837 3.52557
d 3.56047 2.72271 0.000598339 0.000107338 0.000705677 3.56047
d 3.59538 2.68781 0.00059734 0.000124176 0.000721516 3.59538
d 3.63028 2.6529 0.000596457 0.000141841 0.000738297 3.63028
d 3.66519 2.61799 0.000595718 0.000160243 0.000755961 3.66519
d 3.7001 2.58309 0.000595151 0.000179295 0.000774447 3.7001
d 3.735 2.54818 0.00059478 0.000198911 0.000793691 3.735
d 3.76991 2.51327 0.000594623 0.000219006 0.000813628 3.76991
d 3.80482 2.47837 0.000594692 0.000239497 0.000834189 3.80482
d 3.83972 2.44346 0.000594996 0.000260304 0.0008553 3.83972
d 3.87463 2.40855 0.000595535 0.000281346 0.000876881 3.87463
d 3.90954 2.37365 0.000596307 0.00030254 0.000898847 3.90954
d 3.94444 2.33874 0.000597301 0.000323804 0.000921105 3.94444
d 3.97935 2.30383 0.000598502 0.000345055 0.000943556 3.97935
d 4.01426 2.26893 0.000599891 0.000366205 0.000966095 4.01426
d 4.04916 2.23402 0.000601443 0.000387165 0.000988608 4.04916
d 4.08407 2.19911 0.000603133 0.000407844 0.00101098 4.08407
d 4.11898 2.16421 0.000604931 0.000428147 0.00103308 4.11898
d 4.15388 2.1293 0.000606808 0.000447976 0.00105478 4.15388
d 4.18879 2.0944 0.000608732 0.000467234 0.00107597 4.18879
d 4.2237 2.05949 0.000610674 0.00048582 0.00109649 4.2237
d 4.2586 2.02458 0.000612603 0.000503636 0.00111624 4.2586
d 4.29351 1.98968 0.000614492 0.000520583 0.00113508 4.29351
d 4.32842 1.95477 0.000616316 0.000536568 0.00115288 4.32842
d 4.36332 1.91986 0.00061805 0.000551497 0.00116955 4.36332
d 4.39823 1.88496 0.000619675 0.000565286 0.00118496 4.39823
d 4.43314 1.85005 0.000621171 0.000577851 0.00119902 4.43314
d 4.46804 1.81514 0.000622524 0.000589121 0.00121164 4.46804
d 4.50295 1.78024 0.00062372 0.000599027 0.00122275 4.50295
d 4.53786 1.74533 0.000624749 0.00060751 0.00123226 4.53786
d 4.57276 1.71042 0.000625602 0.000614521 0.00124012 4.57276
d 4.60767 1.67552 0.000626271 0.000620017 0.00124629 4.60767
d 4.64258 1.64061 0.000626753 0.000623967 0.00125072 4.64258
d 4.71239 1.5708 0.00062714 0.00062714 0.00125428 4.71239
d 4.71239 1.5708 0.00062714 0.00062714 0.00125428 4.71239
d 4.7822 1.50098 0.000626753 0.000623967 0.00125072 4.7822
d 4.81711 1.46608 0.000626271 0.000620017 0.00124629 4.81711
d 4.85202 1.43117 0.000625602 0.000614521 0.00124012 4.85202
d 4.88692 1.39626 0.000624749 0.00060751 0.00123226 4.88692
d 4.92183 1.36136 0.00062372 0.000599027 0.00122275 4.92183
d 4.95674 1.32645 0.000622524 0.000589121 0.00121164 4.95674
d 4.99164 1.29154 0.000621171 0.000577851 0.00119902 4.99164
d 5.02655 1.25664 0.000619675 0.000565286 0.00118496 5.02655
d 5.06145 1.22173 0.00061805 0.000551497 0.00116955 5.06145
d 5.09636 1.18682 0.000616316 0.000536568 0.00115288 5.09636
d 5.13127 1.15192 0.000614492 0.000520583 0.00113508 5.13127
d 5.16617 1.11701 0.000612603 0.000503636 0.00111624 5.16617
d 5.20108 1.0821 0.000610674 0.00048582 0.00109649 5.20108
d 5.23599 1.0472 0.000608732 0.000467234 0.00107597 5.23599
d 5.27089 1.01229 0.000606808 0.000447976 0.00105478 5.27089
d 5.3058 0.977384 0.000604931 0.000428147 0.00103308 5.3058
d 5.34071 0.942478 0.000603133 0.000407844 0.00101098 5.34071
d 5.37561 0.907571 0.000601443 0.000387165 0.000988608 5.37561
d 5.41052 0.872665 0.000599891 0.000366205 0.000966095 5.41052
d 5.44543 0.837758 0.000598502 0.000345055 0.000943556 5.44543
d 5.48033 0.802851 0.000597301 0.000323804 0.000921105 5.48033
d 5.51524 0.767945 0.000596307 0.00030254 0.000898847 5.51524
d 5.55015 0.733038 0.000595535 0.000281346 0.000876881 5.55015
d 5.58505 0.698132 0.000594996 0.000260304 0.0008553 5.58505
d 5.61996 0.663225 0.000594692 0.000239497 0.000834189 5.61996
d 5.65487 0.628319 0.000594623 0.000219006 0.000813628 5.65487
d 5.68977 0.593412 0.00059478 0.000198911 0.000793691 5.68977
d 5.72468 0.558505 0.000595151 0.000179295 0.000774447 5.72468
d 5.75959 0.523599 0.000595718 0.000160243 0.000755961 5.75959
d 5.79449 0.488692 0.000596457 0.000141841 0.000738297 5.79449
d 5.8294 0.453786 0.00059734 0.000124176 0.000721516 5.8294
d 5.86431 0.418879 0.000598339 0.000107338 0.000705677 5.86431
d 5.89921 0.383972 0.000599421 9.14162e-05 0.000690837 5.89921
d 5.93412 0.349066 0.000600552 7.65017e-05 0.000677054 5.93412
d 5.96903 0.314159 0.0006017 6.26831e-05 0.000664383 5.96903
d 6.00393 0.279253 0.000602829 5.00472e-05 0.000652876 6.00393
d 6.03884 0.244346 0.00060391 3.86766e-05 0.000642586 6.03884
d 6.07375 0.20944 0.000604911 2.86488e-05 0.00063356 6.07375
d 6.10865 0.174533 0.000605807 2.00345e-05 0.000625842 6.10865
d 6.14356 0.139626 0.000606574 1.28962e-05 0.00061947 6.14356
d 6.17847 0.10472 0.000607191 7.28691e-06 0.000614478 6.17847
d 6.21337 0.0698132 0.000607644 3.24913e-06 0.000610893 6.21337
d 6.24828 0.0349066 0.00060792 8.13867e-07 0.000608733 6.24828
d 6.28319 0 0 0 0 6.28319
