v ATLAS
# This file was created by ATLAS version 5.26.1.R on Wed Apr 18 00:08:27 2018.
#SSF 2.0 generic
##############################################################################
#                    Copyright (c) 1984 - 2018                               #
#                    Silvaco Inc. All rights reserved                        #
#                                                                            #
# This file format and the following Key are copyright Silvaco Inc.          #
# You may not use, this format or key without reproducing this message in    #
# full and obtaining express written permission from Silvaco Inc.            #
#                                                                            #
# To obtain such permission please contact: Silvaco Inc.                     #
#                                           support@silvaco.com              #
#                                                                            #
# KEY=SVC86hn7562asdx                       PROD=345                         #
##############################################################################
# Electrode #0 = 0 (V) 
# Electrode #1 = 0.6 (V) 
# Electrode #2 = 1 (V) 
# Electrode #3 = 1 (V) 
o 1 Energy (eV) 
o 2 Transmission  (electrons)  
o 3 DOS(1/eV cm)  (electrons)  x=0 
o 4 DOS(1/eV cm)  (electrons)  x=0.035 
o 5 J(A/eV)  (electrons)  x=0.01 
p 5 3000  3001  3002  3003  3004 
d  -0.720894848   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.719969998   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.718807125   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.717719597   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.716951224   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.715991838   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.715097669   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.71433941   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.713683354   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.712972173   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.712335145   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.711644751   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.711064463   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.710215212   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.709252748   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.708179652   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.707292181   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.705981626   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.704521044   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.703309071   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.701520641   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.700130496   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.698422754   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.697250841   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.695832739   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.694689724   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.693755187   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.692585784   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.691414776   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.689834855   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.688139828   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.685942768   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.683785027   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.681295944   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.678462309   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.676760637   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.675040037   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.673588635   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.672103205   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.671101392   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.669878522   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.66875582   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.667974288   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.667002986   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.666093777   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.665239118   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.664626799   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.663851771   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.663116861   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.662419603   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.661917814   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.661270138   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.660648094   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.660058598   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.659488892   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.658936197   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.658542465   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.658026602   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.657531787   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.657056232   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.656590974   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.656151967   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.655716674   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.65539035   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.655005184   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.654621532   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.654244947   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.653886916   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.653541483   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.653203714   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.652891411   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.652579108   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.652289189   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.652082201   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.651806218   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.65152656   1e-14   4e-15   4e-15   2.43413403e-26  
d  -0.651241548   1e-14   4e-15   723523416   2.43413403e-26  
d  -0.650956535   1e-14   4e-15   1.25101266e+09   2.43413403e-26  
d  -0.650650771   1e-14   4e-15   1.45511565e+09   2.43413403e-26  
d  -0.650327444   1e-14   4e-15   1.51326152e+09   2.43413403e-26  
d  -0.65000356   1e-14   4e-15   1.48577014e+09   2.43413403e-26  
d  -0.649644787   1e-14   4e-15   1.39911086e+09   2.43413403e-26  
d  -0.649286014   1e-14   4e-15   1.27996312e+09   2.43413403e-26  
d  -0.648902538   1e-14   4e-15   1.13546011e+09   2.43413403e-26  
d  -0.6486084   1e-14   4e-15   1.02054018e+09   2.43413403e-26  
d  -0.648203232   1e-14   4e-15   864094422   2.43413403e-26  
d  -0.647779141   1e-14   4e-15   708966866   2.43413403e-26  
d  -0.647340241   1e-14   4e-15   562464504   2.43413403e-26  
d  -0.646885377   1e-14   4e-15   428581856   2.43413403e-26  
d  -0.646410004   1e-14   4e-15   309551327   2.43413403e-26  
d  -0.645925204   1e-14   4e-15   210235359   2.43413403e-26  
d  -0.645539696   1e-14   4e-15   146616943   2.43413403e-26  
d  -0.645021026   1e-14   4e-15   81101307.9   2.43413403e-26  
d  -0.644478284   1e-14   4e-15   34969421.2   2.43413403e-26  
d  -0.643916901   1e-14   4e-15   8375647.95   2.43413403e-26  
d  -0.643339421   1e-14   4e-15   186.233816   2.43413403e-26  
d  -0.642740248   1e-14   4e-15   7911710.1   2.43413403e-26  
d  -0.642273731   1e-14   4e-15   23400835.8   2.43413403e-26  
d  -0.641637999   1e-14   4e-15   54449208.7   2.43413403e-26  
d  -0.640981353   1e-14   4e-15   94943603.2   2.43413403e-26  
d  -0.640298767   1e-14   4e-15   142282507   2.43413403e-26  
d  -0.63959208   1e-14   4e-15   193335122   2.43413403e-26  
d  -0.639015611   1e-14   4e-15   234381511   2.43413403e-26  
d  -0.638297999   1e-14   4e-15   282561779   2.43413403e-26  
d  -0.637523569   1e-14   4e-15   328833763   2.43413403e-26  
d  -0.636721778   1e-14   4e-15   368707495   2.43413403e-26  
d  -0.635896024   1e-14   4e-15   400056390   2.43413403e-26  
d  -0.63527225   1e-14   4e-15   416871887   2.43413403e-26  
d  -0.634480729   1e-14   4e-15   429714455   2.43413403e-26  
d  -0.633548182   1e-14   4e-15   433179944   2.43413403e-26  
d  -0.632836975   1e-14   4e-15   428017904   2.43413403e-26  
d  -0.632331355   1e-14   4e-15   420646729   2.43413403e-26  
d  -0.631678762   1e-14   4e-15   407083655   2.43413403e-26  
d  -0.631053237   1e-14   4e-15   390337728   2.43413403e-26  
d  -0.630454608   1e-14   4e-15   371414311   2.43413403e-26  
d  -0.629891301   1e-14   4e-15   351478718   2.43413403e-26  
d  -0.629349305   1e-14   4e-15   330744798   2.43413403e-26  
d  -0.62895861   1e-14   4e-15   315060804   2.43413403e-26  
d  -0.628464572   1e-14   4e-15   294570763   2.43413403e-26  
d  -0.627985138   1e-14   4e-15   274207202   2.43413403e-26  
d  -0.627547978   1e-14   4e-15   255416015   2.43413403e-26  
d  -0.627116574   1e-14   4e-15   236822446   2.43413403e-26  
d  -0.626731739   1e-14   4e-15   220310452   2.43413403e-26  
d  -0.626346904   1e-14   4e-15   203967085   2.43413403e-26  
d  -0.625938767   1e-14   4e-15   1.06724278e+09   2.43413403e-26  
d  -0.625631619   1e-14   4e-15   1.48761482e+09   2.43413403e-26  
d  -0.62518286   1e-14   4e-15   1.65181465e+09   2.43413403e-26  
d  -0.624717239   1e-14   4e-15   1.60955332e+09   2.43413403e-26  
d  -0.624201831   1e-14   4e-15   1.45469707e+09   2.43413403e-26  
d  -0.623664943   1e-14   4e-15   1.24492643e+09   2.43413403e-26  
d  -0.623096324   1e-14   4e-15   1.01149749e+09   2.43413403e-26  
d  -0.622636565   1e-14   4e-15   830746279   2.43413403e-26  
d  -0.62200206   1e-14   4e-15   606232042   2.43413403e-26  
d  -0.621330907   1e-14   4e-15   408112725   2.43413403e-26  
d  -0.620619086   1e-14   4e-15   244830628   2.43413403e-26  
d  -0.619861559   1e-14   4e-15   121608950   2.43413403e-26  
d  -0.619262521   1e-14   4e-15   57371380.4   2.43413403e-26  
d  -0.6184285   1e-14   4e-15   9587819.91   2.43413403e-26  
d  -0.617546462   1e-14   4e-15   1739532.96   2.43413403e-26  
d  -0.6166139   1e-14   4e-15   28898883.1   2.43413403e-26  
d  -0.615875828   1e-14   4e-15   68510325.6   2.43413403e-26  
d  -0.614844497   1e-14   4e-15   140408342   2.43413403e-26  
d  -0.613756167   1e-14   4e-15   226143017   2.43413403e-26  
d  -0.612816029   1e-14   4e-15   300793706   2.43413403e-26  
d  -0.611938189   1e-14   4e-15   366611718   2.43413403e-26  
d  -0.610992702   1e-14   4e-15   430201536   2.43413403e-26  
d  -0.61011394   1e-14   4e-15   480689255   2.43413403e-26  
d  -0.609503272   1e-14   4e-15   510333987   2.43413403e-26  
d  -0.608743266   1e-14   4e-15   540729228   2.43413403e-26  
d  -0.608050711   1e-14   4e-15   562120045   2.43413403e-26  
d  -0.607388402   1e-14   4e-15   577063028   2.43413403e-26  
d  -0.606674758   1e-14   4e-15   587373365   2.43413403e-26  
d  -0.606068669   1e-14   4e-15   591671470   2.43413403e-26  
d  -0.605183547   1e-14   4e-15   591166054   2.43413403e-26  
d  -0.604188228   1e-14   4e-15   582016315   2.43413403e-26  
d  -0.603068979   1e-14   4e-15   562563086   2.43413403e-26  
d  -0.602148661   1e-14   4e-15   540677855   2.43413403e-26  
d  -0.600796573   1e-14   4e-15   501335307   2.43413403e-26  
d  -0.599675357   1e-14   4e-15   464285823   2.43413403e-26  
d  -0.598023717   1e-14   4e-15   406084235   2.43413403e-26  
d  -0.59644129   1e-14   4e-15   349909395   2.43413403e-26  
d  -0.594611056   1e-14   4e-15   288478077   2.43413403e-26  
d  -0.592898562   1e-14   4e-15   237272358   2.43413403e-26  
d  -0.590317529   1e-14   4e-15   175301929   2.43413403e-26  
d  -0.588111198   1e-14   4e-15   138502771   2.43413403e-26  
d  -0.585619889   1e-14   4e-15   114971300   2.43413403e-26  
d  -0.58276712   1e-14   4e-15   109861050   2.43413403e-26  
d  -0.579450585   1e-14   4e-15   129626067   2.43413403e-26  
d  -0.575710502   1e-14   4e-15   180132974   2.43413403e-26  
d  -0.572424208   1e-14   4e-15   245769909   2.43413403e-26  
d  -0.569575508   1e-14   4e-15   315763177   2.43413403e-26  
d  -0.56696676   1e-14   4e-15   384805255   2.43413403e-26  
d  -0.564180601   1e-14   4e-15   452295609   2.43413403e-26  
d  -0.562387034   1e-14   4e-15   516491996   2.43413403e-26  
d  -0.560416864   1e-14   4e-15   1.30208013e+09   2.43413403e-26  
d  -0.557920728   1e-14   4e-15   880744389   2.43413403e-26  
d  -0.554890135   1e-14   4e-15   609590042   2.43413403e-26  
d  -0.550753439   1e-14   4e-15   413116660   2.43413403e-26  
d  -0.547081614   1e-14   4e-15   319509329   2.43413403e-26  
d  -0.540767177   1e-14   4e-15   290447526   2.43413403e-26  
d  -0.534217282   1e-14   4e-15   324766541   2.43413403e-26  
d  -0.524774613   1e-14   4e-15   305930319   2.43413403e-26  
d  -0.515985162   1e-14   4e-15   302806438   2.43413403e-26  
d  -0.504742752   1e-14   4e-15   418179351   2.43413403e-26  
d  -0.494917908   1e-14   4e-15   407441225   2.43413403e-26  
d  -0.481818117   1e-14   4e-15   158352874   2.43413403e-26  
d  -0.468718326   1e-14   4e-15   55364976.5   2.43413403e-26  
d  -0.458893483   1e-14   4e-15   1.13627345e+09   2.43413403e-26  
d  -0.445793692   1e-14   4e-15   714999055   2.43413403e-26  
d  -0.4326939   1e-14   4e-15   420763578   2.43413403e-26  
d  -0.419594109   1e-14   4e-15   298747603   2.43413403e-26  
d  -0.406494318   1e-14   4e-15   402741698   2.43413403e-26  
d  -0.393394527   1e-14   4e-15   310587083   2.43413403e-26  
d  -0.380294736   1e-14   4e-15   176864600   2.43413403e-26  
d  -0.367194945   1e-14   4e-15   161422000   2.43413403e-26  
d  -0.354095153   1e-14   4e-15   258520734   2.43413403e-26  
d  -0.340995362   1e-14   4e-15   363016802   2.43413403e-26  
d  -0.327895571   1e-14   4e-15   792155003   2.43413403e-26  
d  -0.31479578   1e-14   4e-15   631989227   2.43413403e-26  
d  -0.301695989   1e-14   4e-15   279843857   2.43413403e-26  
d  -0.288596198   1e-14   4e-15   239772466   2.43413403e-26  
d  -0.275496406   1e-14   4e-15   455782942   2.43413403e-26  
d  -0.262396615   1e-14   4e-15   359767784   2.43413403e-26  
d  -0.249296824   1e-14   4e-15   207522764   2.43413403e-26  
d  -0.236197033   1e-14   4e-15   239339161   2.43413403e-26  
d  -0.223097242   1e-14   4e-15   337205381   2.43413403e-26  
d  -0.211267216   1e-14   4e-15   379693034   2.43413403e-26  
d  -0.202829272   1e-14   8.8817842e-09   359047442   2.43413403e-26  
d  -0.196255982   1e-14   8.8817842e-09   314563569   2.43413403e-26  
d  -0.191034651   1e-14   8.8817842e-09   271431351   2.43413403e-26  
d  -0.18757662   1e-14   3.55271368e-08   244666500   2.43413403e-26  
d  -0.18491069   1e-14   7.10542736e-08   227319092   2.43413403e-26  
d  -0.182703816   1e-14   1.0658141e-07   216068556   2.43413403e-26  
d  -0.180522921   1e-14   1.50990331e-07   208275712   2.43413403e-26  
d  -0.178606392   1e-14   2.30926389e-07   204536582   2.43413403e-26  
d  -0.177136838   1e-14   3.10862447e-07   204215660   2.43413403e-26  
d  -0.17536927   1e-14   4.35207426e-07   1.43422277e+09   2.43413403e-26  
d  -0.173973025   1e-14   5.24025268e-07   1.52539266e+09   2.43413403e-26  
d  -0.172655274   1e-14   7.01660952e-07   1.10119148e+09   2.43413403e-26  
d  -0.17127059   1e-14   9.14823772e-07   685435024   2.43413403e-26  
d  -0.170301113   1e-14   1.07469589e-06   477211049   2.43413403e-26  
d  -0.169082241   1e-14   1.35891298e-06   317617401   2.43413403e-26  
d  -0.167948607   1e-14   1.66977543e-06   255467903   2.43413403e-26  
d  -0.167146135   1e-14   1.94511074e-06   249892503   2.43413403e-26  
d  -0.166139826   1e-14   2.34479103e-06   274889378   2.43413403e-26  
d  -0.165199869   1e-14   2.79776202e-06   319442214   2.43413403e-26  
d  -0.164326293   1e-14   3.30402372e-06   370969116   2.43413403e-26  
d  -0.163716687   1e-14   3.72146758e-06   409395708   2.43413403e-26  
d  -0.1629602   1e-14   4.29878355e-06   457113040   2.43413403e-26  
d  -0.162269221   1e-14   4.87609952e-06   498781996   2.43413403e-26  
d  -0.161638602   1e-14   5.5067062e-06   533947929   2.43413403e-26  
d  -0.160910514   1e-14   6.31494856e-06   570073503   2.43413403e-26  
d  -0.160302088   1e-14   7.10986825e-06   595997270   2.43413403e-26  
d  -0.159412828   1e-14   8.41104963e-06   626265958   2.43413403e-26  
d  -0.158146799   1e-14   1.07291953e-05   653258121   2.43413403e-26  
d  -0.157296242   1e-14   1.26210153e-05   661073134   2.43413403e-26  
d  -0.156048648   1e-14   1.60671476e-05   658927555   2.43413403e-26  
d  -0.154651199   1e-14   2.1032065e-05   640278983   2.43413403e-26  
d  -0.153587618   1e-14   2.58637556e-05   617149339   2.43413403e-26  
d  -0.152283662   1e-14   3.33555406e-05   581438139   2.43413403e-26  
d  -0.151093632   1e-14   4.20952162e-05   544544269   2.43413403e-26  
d  -0.150285335   1e-14   4.93161068e-05   518420950   2.43413403e-26  
d  -0.149313322   1e-14   5.9716676e-05   486948470   2.43413403e-26  
d  -0.148371283   1e-14   7.18891613e-05   457272003   2.43413403e-26  
d  -0.147550228   1e-14   8.457679e-05   432671767   2.43413403e-26  
d  -0.146278064   1e-14   0.000108828502   397853675   2.43413403e-26  
d  -0.144773668   1e-14   0.000146842538   363140384   2.43413403e-26  
d  -0.143475612   1e-14   0.000190345517   339581076   2.43413403e-26  
d  -0.141468699   1e-14   0.00028484326   315308635   2.43413403e-26  
d  -0.139724548   1e-14   0.000405266931   305698845   2.43413403e-26  
d  -0.137726887   1e-14   0.000608402217   306151505   2.43413403e-26  
d  -0.134673651   1e-14   0.00113835164   324685144   2.43413403e-26  
d  -0.131739296   1e-14   0.0020932589   354298589   2.43413403e-26  
d  -0.12835505   1e-14   0.00426697788   391685834   2.43413403e-26  
d  -0.124848808   1e-14   0.00903609632   424207459   2.43413403e-26  
d  -0.120851396   1e-14   0.021645743   445794133   2.43413403e-26  
d  -0.115023965   1e-14   0.0806614775   443598679   2.43413403e-26  
d  -0.108699189   1e-14   0.360828531   406197552   2.43413403e-26  
d  -0.104080812   1e-14   1.14154633   367572902   2.43413403e-26  
d  -0.10008527   1e-14   3.2434767   333242119   2.43413403e-26  
d  -0.097388183   1e-14   6.75847042   311639130   2.43413403e-26  
d  -0.0953147441   1e-14   12.1018675   296510130   2.43413403e-26  
d  -0.0931080934   1e-14   22.935056   282138715   2.43413403e-26  
d  -0.09173097   1e-14   34.560752   274163821   2.43413403e-26  
d  -0.0901347707   1e-14   56.2419895   265925232   2.43413403e-26  
d  -0.0888243824   1e-14   84.7374245   259984822   2.43413403e-26  
d  -0.0878047925   1e-14   117.369177   255878716   2.43413403e-26  
d  -0.0866586265   1e-14   170.582483   251799181   2.43413403e-26  
d  -0.0856135309   1e-14   241.715185   248568040   2.43413403e-26  
d  -0.0848855185   1e-14   309.559702   246588043   2.43413403e-26  
d  -0.0839795346   1e-14   423.542264   244428340   2.43413403e-26  
d  -0.0831340285   1e-14   570.914903   242710402   2.43413403e-26  
d  -0.0823394218   1e-14   760.15628   241350809   2.43413403e-26  
d  -0.0817763192   1e-14   934.43753   240532993   2.43413403e-26  
d  -0.0810592295   1e-14   1220.89915   239661739   2.43413403e-26  
d  -0.0803777769   1e-14   1582.01371   239005607   2.43413403e-26  
d  -0.079727074   1e-14   2035.99356   238530534   2.43413403e-26  
d  -0.0791028668   1e-14   2605.89567   238209470   2.43413403e-26  
d  -0.0786596144   1e-14   3114.43648   238059207   2.43413403e-26  
d  -0.0780830832   1e-14   3942.91462   237957516   2.43413403e-26  
d  -0.0775252934   1e-14   4976.37544   237957071   2.43413403e-26  
d  -0.0769976976   1e-14   6229.63757   238042462   2.43413403e-26  
d  -0.0764832728   1e-14   7789.48934   238203495   2.43413403e-26  
d  -0.0759857448   1e-14   9712.08713   238429990   2.43413403e-26  
d  -0.0756271719   1e-14   11418.8924   238635124   2.43413403e-26  
d  -0.0751571645   1e-14   14174.224   238955656   2.43413403e-26  
d  -0.0747078058   1e-14   17506.1833   239315376   2.43413403e-26  
d  -0.0742638725   1e-14   21666.1572   239720356   2.43413403e-26  
d  -0.073843592   1e-14   26632.8357   240147866   2.43413403e-26  
d  -0.0734245821   1e-14   32873.7474   240615564   2.43413403e-26  
d  -0.0730292986   1e-14   40285.3896   241093692   2.43413403e-26  
d  -0.0726340151   1e-14   49612.8932   241606683   2.43413403e-26  
d  -0.0723533597   1e-14   57705.4982   241991565   2.43413403e-26  
d  -0.0719810697   1e-14   70828.4249   242527956   2.43413403e-26  
d  -0.0716198373   1e-14   86864.4981   243075947   2.43413403e-26  
d  -0.0712699416   1e-14   106423.937   243631975   2.43413403e-26  
d  -0.0709235636   1e-14   130868.763   244206302   2.43413403e-26  
d  -0.0705956978   1e-14   160078.801   244771342   2.43413403e-26  
d  -0.0702678321   1e-14   197019.663   245356755   2.43413403e-26  
d  -0.0699546312   1e-14   241776.534   245934614   2.43413403e-26  
d  -0.0696486942   1e-14   297267.507   246516295   2.43413403e-26  
d  -0.0693427572   1e-14   368184.193   247114667   2.43413403e-26  
d  -0.0691298906   1e-14   429337.565   247540682   2.43413403e-26  
d  -0.0688460897   1e-14   530557.159   248120803   2.43413403e-26  
d  -0.0685622887   1e-14   661388.373   248714574   2.43413403e-26  
d  -0.0682982952   1e-14   819174.229   249278941   2.43413403e-26  
d  -0.0680372198   1e-14   1022084.94   249848282   2.43413403e-26  
d  -0.0677761444   1e-14   1289609.68   250428580   2.43413403e-26  
d  -0.0675327772   1e-14   1620722.74   250979211   2.43413403e-26  
d  -0.0672955219   1e-14   2051706.18   251524858   2.43413403e-26  
d  -0.0670582666   1e-14   2637763.74   252079079   -4.05863613e-26  
d  -0.0668287329   1e-14   3425025.93   252623271   2.43413403e-26  
d  -0.0666171159   1e-14   4444770.57   253131830   2.43413403e-26  
d  -0.066405499   1e-14   5912057.1   253646839   2.43413403e-26  
d  -0.0661938821   1e-14   8130808.27   254168201   2.43413403e-26  
d  -0.0659730396   1e-14   11950544.5   254719046   2.43413403e-26  
d  -0.0657986689   1e-14   17224422.2   255159034   2.43413403e-26  
d  -0.0655661746   1e-14   33826164.7   255754491   2.43413403e-26  
d  -0.0653336803   0.0633095126   1.19813344e+09   256033358   2.58414659e-05  
d  -0.0650779711   0.114120725   1.77662069e+09   256385649   4.64748074e-05  
d  -0.0648112948   0.144041042   1.86915606e+09   256890335   5.85190794e-05  
d  -0.0645446186   0.165350342   1.78645867e+09   257459662   6.70147355e-05  
d  -0.0642587449   0.183104745   1.61732225e+09   258118592   7.40182524e-05  
d  -0.0639609381   0.198186188   1.40874409e+09   258846944   7.98977343e-05  
d  -0.0636631314   0.210991532   1.19628767e+09   259611570   8.48286703e-05  
d  -0.0633399824   0.223133691   978581900   260477857   8.94442853e-05  
d  -0.0630131909   0.234113314   781019422   261389681   9.35626261e-05  
d  -0.0626761195   0.244466618   605052267   262365845   9.73949937e-05  
d  -0.0624104778   0.252114617   486813785   263159788   0.000100193374  
d  -0.0620562889   0.261794707   356231024   264251395   0.000103695585  
d  -0.0616806447   0.271587841   249066674   265449775   0.000107194452  
d  -0.061300272   0.281156303   169811710   266705533   0.00011057171  
d  -0.0609029329   0.29089902   114141595   268062650   0.000113970665  
d  -0.0604973249   0.300675706   81279458.1   269495904   0.000117343538  
d  -0.0600755863   0.310741635   67978127.6   271037731   0.000120779128  
d  -0.0596454948   0.320969091   71620587   272664630   0.000124233972  
d  -0.0593107468   0.328937243   83718712.7   273969267   0.00012690215  
d  -0.0588567722   0.339793424   109623500   275792672   0.000130506366  
d  -0.0583861591   0.3511471   144314418   277749123   0.000134239737  
d  -0.0579087778   0.362803522   184068417   279803046   0.000138036675  
d  -0.0574083825   0.375204185   227447905   282031311   0.000142038264  
d  -0.0568996256   0.388029987   270635172   284376029   0.000146138145  
d  -0.056376515   0.401469165   311874874   286870086   0.000150393578  
d  -0.0559716634   0.412056497   340547717   288857935   0.000153717852  
d  -0.0554247349   0.42662938   373795147   291622487   0.000158254247  
d  -0.0548568417   0.442099561   400918069   294587778   0.000163021483  
d  -0.0542751571   0.458310076   420540531   297722832   0.000167964534  
d  -0.0536798325   0.475284588   432175852   301030466   0.000173084154  
d  -0.0530676677   0.493140103   435736195   304531533   0.000178407928  
d  -0.0525941269   0.507224642   433157007   307305556   0.000182563042  
d  -0.0519518382   0.526693302   423137719   311153482   0.000188242154  
d  -0.051292887   0.547078803   406314091   315194282   0.000194108102  
d  -0.0506145427   0.56846189   383625554   319440075   0.00020017123  
d  -0.0499158859   0.590855252   356250254   323888815   0.000206419965  
d  -0.0493793756   0.608266432   333510575   327346062   0.000211205148  
d  -0.0486684247   0.631563176   302380723   331965313   0.000217503931  
d  -0.0479841954   0.654149274   272577893   336432012   0.000223491978  
d  -0.0473291949   0.675838928   245214306   340706536   0.000229126351  
d  -0.0467063502   0.696446592   220969541   344750823   0.000234367797  
d  -0.0461057761   0.716226232   199718083   348613935   0.000239289101  
d  -0.045524684   0.73520758   181456592   352301087   0.000243903379  
d  -0.0449671045   0.753209748   166239128   355777225   0.000248173636  
d  -0.0444325984   0.770212637   153847775   359039280   0.000252103981  
d  -0.0439113577   0.786498287   143840527   362141996   0.000255766298  
