d   2.881910e+00  1.447321e+07  1.335550e+17  1.335550e+17  1.114661e+09  7.870896e+15  7.870897e+15
d   2.866332e+00  2.064862e+06  1.312800e+17  1.312800e+17  1.269174e+09  9.741073e+15  9.741074e+15
d   2.866332e+00  2.064862e+06  1.312800e+17  1.312800e+17  1.269174e+09  9.741073e+15  9.741074e+15
d   2.850754e+00  2.945894e+05  1.288909e+17  1.288909e+17  1.445105e+09  1.195446e+16  1.195446e+16
d   2.850754e+00  2.945894e+05  1.288909e+17  1.288909e+17  1.445105e+09  1.195446e+16  1.195446e+16
d   2.835176e+00  4.202843e+04  1.263954e+17  1.263954e+17  1.645423e+09  1.454769e+16  1.454769e+16
d   2.835176e+00  4.202843e+04  1.263954e+17  1.263954e+17  1.645423e+09  1.454769e+16  1.454769e+16
d   2.819598e+00  5.996106e+03  1.238014e+17  1.238014e+17  1.873509e+09  1.755490e+16  1.755490e+16
d   2.819598e+00  5.996106e+03  1.238014e+17  1.238014e+17  1.873509e+09  1.755490e+16  1.755490e+16
d   2.804020e+00  8.554514e+02  1.211171e+17  1.211171e+17  2.133212e+09  2.100600e+16  2.100601e+16
d   2.804020e+00  8.554514e+02  1.211171e+17  1.211171e+17  2.133212e+09  2.100600e+16  2.100601e+16
d   2.788442e+00  1.220454e+02  1.183507e+17  1.183507e+17  2.428915e+09  2.492465e+16  2.492466e+16
d   2.788442e+00  1.220454e+02  1.183507e+17  1.183507e+17  2.428915e+09  2.492465e+16  2.492466e+16
d   2.772864e+00  1.741195e+01  1.155105e+17  1.155105e+17  2.765608e+09  2.932617e+16  2.932618e+16
d   2.772864e+00  1.741195e+01  1.155105e+17  1.155105e+17  2.765608e+09  2.932617e+16  2.932618e+16
d   2.757286e+00  2.484126e+00  1.126050e+17  1.126050e+17  3.148973e+09  3.421545e+16  3.421546e+16
d   2.757286e+00  2.484126e+00  1.126050e+17  1.126050e+17  3.148973e+09  3.421545e+16  3.421546e+16
d   2.741709e+00  3.544048e-01  1.096425e+17  1.096425e+17  3.585479e+09  3.958492e+16  3.958493e+16
d   2.741709e+00  3.544048e-01  1.096425e+17  1.096425e+17  3.585479e+09  3.958492e+16  3.958493e+16
d   2.726131e+00  5.056217e-02  1.066316e+17  1.066316e+17  4.082493e+09  4.541276e+16  4.541277e+16
d   2.726131e+00  5.056217e-02  1.066316e+17  1.066316e+17  4.082493e+09  4.541276e+16  4.541277e+16
d   2.710553e+00  7.213596e-03  1.035805e+17  1.035805e+17  4.648402e+09  5.166145e+16  5.166146e+16
d   2.710553e+00  7.213596e-03  1.035805e+17  1.035805e+17  4.648402e+09  5.166145e+16  5.166146e+16
d   2.694975e+00  1.029148e-03  1.004976e+17  1.004976e+17  5.292757e+09  5.827683e+16  5.827684e+16
d   2.694975e+00  1.029148e-03  1.004976e+17  1.004976e+17  5.292757e+09  5.827683e+16  5.827684e+16
d   2.679397e+00  1.468263e-04  9.739099e+16  9.739099e+16  6.026431e+09  6.518773e+16  6.518774e+16
d   2.679397e+00  1.468263e-04  9.739099e+16  9.739099e+16  6.026431e+09  6.518773e+16  6.518774e+16
d   2.663819e+00  2.094739e-05  9.426863e+16  9.426863e+16  6.861807e+09  7.230634e+16  7.230635e+16
d   2.663819e+00  2.094739e-05  9.426863e+16  9.426863e+16  6.861807e+09  7.230634e+16  7.230635e+16
d   2.648241e+00  2.988519e-06  9.113833e+16  9.113833e+16  7.812980e+09  7.952937e+16  7.952938e+16
d   2.648241e+00  2.988519e-06  9.113833e+16  9.113833e+16  7.812980e+09  7.952937e+16  7.952938e+16
d   2.632663e+00  4.263656e-07  8.800762e+16  8.800762e+16  8.896005e+09  8.673998e+16  8.673999e+16
d   2.632663e+00  4.263656e-07  8.800762e+16  8.800762e+16  8.896005e+09  8.673998e+16  8.673999e+16
d   2.617085e+00  6.082866e-08  8.488382e+16  8.488382e+16  1.012916e+10  9.381054e+16  9.381055e+16
d   2.617085e+00  6.082866e-08  8.488382e+16  8.488382e+16  1.012916e+10  9.381054e+16  9.381055e+16
d   2.601508e+00  8.678293e-09  8.177395e+16  8.177395e+16  1.153325e+10  1.006062e+17  1.006062e+17
d   2.601508e+00  8.678293e-09  8.177395e+16  8.177395e+16  1.153325e+10  1.006062e+17  1.006062e+17
d   2.585930e+00  1.238113e-09  7.868472e+16  7.868472e+16  1.313197e+10  1.069888e+17  1.069888e+17
d   2.585930e+00  1.238113e-09  7.868472e+16  7.868472e+16  1.313197e+10  1.069888e+17  1.069888e+17
d   2.570352e+00  1.766389e-10  7.562253e+16  7.562253e+16  1.495230e+10  1.128216e+17  1.128216e+17
d   2.570352e+00  1.766389e-10  7.562253e+16  7.562253e+16  1.495230e+10  1.128216e+17  1.128216e+17
d   2.554774e+00  2.520069e-11  7.259345e+16  7.259345e+16  1.702497e+10  1.179742e+17  1.179742e+17
d   2.554774e+00  2.520069e-11  7.259345e+16  7.259345e+16  1.702497e+10  1.179742e+17  1.179742e+17
d   2.539196e+00  3.595329e-12  6.960318e+16  6.960318e+16  1.938494e+10  1.223271e+17  1.223271e+17
d   2.539196e+00  3.595329e-12  6.960318e+16  6.960318e+16  1.938494e+10  1.223271e+17  1.223271e+17
d   2.523618e+00  5.129377e-13  6.665705e+16  6.665705e+16  2.207206e+10  1.257762e+17  1.257762e+17
d   2.523618e+00  5.129377e-13  6.665705e+16  6.665705e+16  2.207206e+10  1.257762e+17  1.257762e+17
d   2.508040e+00  7.317972e-14  6.376003e+16  6.376003e+16  2.513166e+10  1.282375e+17  1.282376e+17
d   2.508040e+00  7.317972e-14  6.376003e+16  6.376003e+16  2.513166e+10  1.282375e+17  1.282376e+17
d   2.492462e+00  1.044039e-14  6.091669e+16  6.091669e+16  2.861537e+10  1.296499e+17  1.296500e+17
d   2.492462e+00  1.044039e-14  6.091669e+16  6.091669e+16  2.861537e+10  1.296499e+17  1.296500e+17
d   2.476884e+00  1.489508e-15  5.813123e+16  5.813123e+16  3.258199e+10  1.299781e+17  1.299781e+17
d   2.476884e+00  1.489508e-15  5.813123e+16  5.813123e+16  3.258199e+10  1.299781e+17  1.299781e+17
d   2.461307e+00  2.125049e-16  5.540745e+16  5.540745e+16  3.709846e+10  1.292137e+17  1.292137e+17
d   2.461307e+00  2.125049e-16  5.540745e+16  5.540745e+16  3.709846e+10  1.292137e+17  1.292137e+17
d   2.445729e+00  3.031761e-17  5.274875e+16  5.274875e+16  4.224099e+10  1.273760e+17  1.273760e+17
d   2.445729e+00  3.031761e-17  5.274875e+16  5.274875e+16  4.224099e+10  1.273760e+17  1.273760e+17
d   2.430151e+00  4.325348e-18  5.015816e+16  5.015816e+16  4.809638e+10  1.245109e+17  1.245109e+17
d   2.430151e+00  4.325348e-18  5.015816e+16  5.015816e+16  4.809638e+10  1.245109e+17  1.245109e+17
d   2.414573e+00  6.170881e-19  4.763831e+16  4.763831e+16  5.476343e+10  1.206889e+17  1.206890e+17
d   2.414573e+00  6.170881e-19  4.763831e+16  4.763831e+16  5.476343e+10  1.206889e+17  1.206890e+17
d   2.398995e+00  8.803862e-20  4.519148e+16  4.519148e+16  6.235466e+10  1.160028e+17  1.160028e+17
d   2.398995e+00  8.803862e-20  4.519148e+16  4.519148e+16  6.235466e+10  1.160028e+17  1.160028e+17
d   2.383417e+00  1.256028e-20  4.281956e+16  4.281956e+16  7.099818e+10  1.105630e+17  1.105631e+17
d   2.383417e+00  1.256028e-20  4.281956e+16  4.281956e+16  7.099818e+10  1.105630e+17  1.105631e+17
d   2.367839e+00  1.791948e-21  4.052408e+16  4.052408e+16  8.083984e+10  1.044941e+17  1.044942e+17
d   2.367839e+00  1.791948e-21  4.052408e+16  4.052408e+16  8.083984e+10  1.044941e+17  1.044942e+17
d   2.352261e+00  2.556533e-22  3.830625e+16  3.830625e+16  9.204574e+10  9.792973e+16  9.792982e+16
d   2.352261e+00  2.556533e-22  3.830625e+16  3.830625e+16  9.204574e+10  9.792973e+16  9.792982e+16
d   2.336683e+00  3.647351e-23  3.616691e+16  3.616691e+16  1.048050e+11  9.100764e+16  9.100774e+16
d   2.336683e+00  3.647351e-23  3.616691e+16  3.616691e+16  1.048050e+11  9.100764e+16  9.100774e+16
d   2.321106e+00  5.203596e-24  3.410661e+16  3.410661e+16  1.193329e+11  8.386519e+16  8.386531e+16
d   2.321106e+00  5.203596e-24  3.410661e+16  3.410661e+16  1.193329e+11  8.386519e+16  8.386531e+16
d   2.305528e+00  7.423858e-25  3.212559e+16  3.212559e+16  1.358747e+11  7.663483e+16  7.663497e+16
d   2.305528e+00  7.423858e-25  3.212559e+16  3.212559e+16  1.358747e+11  7.663483e+16  7.663497e+16
d   2.289950e+00  1.059146e-25  3.022381e+16  3.022381e+16  1.547094e+11  6.944026e+16  6.944041e+16
d   2.289950e+00  1.059146e-25  3.022381e+16  3.022381e+16  1.547094e+11  6.944026e+16  6.944041e+16
d   2.274372e+00  1.511060e-26  2.840093e+16  2.840093e+16  1.761550e+11  6.239317e+16  6.239334e+16
d   2.274372e+00  1.511060e-26  2.840093e+16  2.840093e+16  1.761550e+11  6.239317e+16  6.239334e+16
d   2.258794e+00  2.155797e-27  2.665639e+16  2.665639e+16  2.005734e+11  5.559085e+16  5.559105e+16
d   2.258794e+00  2.155797e-27  2.665639e+16  2.665639e+16  2.005734e+11  5.559085e+16  5.559105e+16
d   2.243216e+00  3.075629e-28  2.498938e+16  2.498938e+16  2.283766e+11  4.911456e+16  4.911479e+16
d   2.243216e+00  3.075629e-28  2.498938e+16  2.498938e+16  2.283766e+11  4.911456e+16  4.911479e+16
d   2.227638e+00  4.387933e-29  2.339888e+16  2.339888e+16  2.600338e+11  4.302866e+16  4.302892e+16
d   2.227638e+00  4.387933e-29  2.339888e+16  2.339888e+16  2.600338e+11  4.302866e+16  4.302892e+16
d   2.212060e+00  6.260169e-30  2.188367e+16  2.188367e+16  2.960793e+11  3.738057e+16  3.738087e+16
d   2.212060e+00  6.260169e-30  2.188367e+16  2.188367e+16  2.960793e+11  3.738057e+16  3.738087e+16
d   2.196482e+00  8.931248e-31  2.044233e+16  2.044233e+16  3.371214e+11  3.220139e+16  3.220173e+16
d   2.196482e+00  8.931248e-31  2.044233e+16  2.044233e+16  3.371214e+11  3.220139e+16  3.220173e+16
d   2.180905e+00  1.274202e-31  1.907332e+16  1.907332e+16  3.838527e+11  2.750705e+16  2.750743e+16
d   2.180905e+00  1.274202e-31  1.907332e+16  1.907332e+16  3.838527e+11  2.750705e+16  2.750743e+16
d   2.165327e+00  1.817876e-32  1.777491e+16  1.777491e+16  4.370618e+11  2.329990e+16  2.330033e+16
d   2.165327e+00  1.817876e-32  1.777491e+16  1.777491e+16  4.370618e+11  2.329990e+16  2.330033e+16
d   2.149749e+00  2.593525e-33  1.654527e+16  1.654527e+16  4.976467e+11  1.957062e+16  1.957112e+16
d   2.149749e+00  2.593525e-33  1.654527e+16  1.654527e+16  4.976467e+11  1.957062e+16  1.957112e+16
d   2.134171e+00  3.700125e-34  1.538246e+16  1.538246e+16  5.666298e+11  1.630030e+16  1.630087e+16
d   2.134171e+00  3.700125e-34  1.538246e+16  1.538246e+16  5.666298e+11  1.630030e+16  1.630087e+16
d   2.118593e+00  5.278889e-35  1.428444e+16  1.428444e+16  6.451752e+11  1.346256e+16  1.346320e+16
d   2.118593e+00  5.278889e-35  1.428444e+16  1.428444e+16  6.451752e+11  1.346256e+16  1.346320e+16
d   2.103015e+00  7.531276e-36  1.324909e+16  1.324909e+16  7.346084e+11  1.102554e+16  1.102627e+16
d   2.103015e+00  7.531276e-36  1.324909e+16  1.324909e+16  7.346084e+11  1.102554e+16  1.102627e+16
d   2.087437e+00  1.074471e-36  1.227423e+16  1.227423e+16  8.364388e+11  8.953913e+15  8.954749e+15
d   2.087437e+00  1.074471e-36  1.227423e+16  1.227423e+16  8.364388e+11  8.953913e+15  8.954749e+15
d   2.071859e+00  1.532924e-37  1.135763e+16  1.135763e+16  9.523847e+11  7.210518e+15  7.211470e+15
d   2.071859e+00  1.532924e-37  1.135763e+16  1.135763e+16  9.523847e+11  7.210518e+15  7.211470e+15
d   2.056281e+00  2.186990e-38  1.049704e+16  1.049704e+16  1.084403e+12  5.757854e+15  5.758939e+15
d   2.056281e+00  2.186990e-38  1.049704e+16  1.049704e+16  1.084403e+12  5.757854e+15  5.758939e+15
d   2.040704e+00  3.120131e-39  9.690163e+15  9.690163e+15  1.234721e+12  4.559272e+15  4.560507e+15
d   2.040704e+00  3.120131e-39  9.690163e+15  9.690163e+15  1.234721e+12  4.559272e+15  4.560507e+15
d   2.025126e+00  4.451424e-40  8.934718e+15  8.934718e+15  1.405877e+12  3.579900e+15  3.581306e+15
d   2.025126e+00  4.451424e-40  8.934718e+15  8.934718e+15  1.405877e+12  3.579900e+15  3.581306e+15
d   2.009548e+00  6.350750e-41  8.228411e+15  8.228411e+15  1.600757e+12  2.787321e+15  2.788921e+15
d   2.009548e+00  6.350750e-41  8.228411e+15  8.228411e+15  1.600757e+12  2.787321e+15  2.788921e+15
d   1.993970e+00  9.060478e-42  7.568966e+15  7.568966e+15  1.822652e+12  2.152006e+15  2.153829e+15
d   1.993970e+00  9.060478e-42  7.568966e+15  7.568966e+15  1.822652e+12  2.152006e+15  2.153829e+15
d   1.978392e+00  1.292639e-42  6.954125e+15  6.954125e+15  2.075305e+12  1.647558e+15  1.649634e+15
d   1.978392e+00  1.292639e-42  6.954125e+15  6.954125e+15  2.075305e+12  1.647558e+15  1.649634e+15
d   1.962814e+00  1.844180e-43  6.381663e+15  6.381663e+15  2.362981e+12  1.250773e+15  1.253136e+15
d   1.962814e+00  1.844180e-43  6.381663e+15  6.381663e+15  2.362981e+12  1.250773e+15  1.253136e+15
d   1.947236e+00  2.631051e-44  5.849390e+15  5.849390e+15  2.690534e+12  9.415798e+14  9.442703e+14
d   1.947236e+00  2.631051e-44  5.849390e+15  5.849390e+15  2.690534e+12  9.415798e+14  9.442703e+14
d   1.931658e+00  3.753664e-45  5.355163e+15  5.355163e+15  3.063492e+12  7.028719e+14  7.059354e+14
d   1.931658e+00  3.753664e-45  5.355163e+15  5.355163e+15  3.063492e+12  7.028719e+14  7.059354e+14
d   1.916080e+00  5.355271e-46  4.896889e+15  4.896889e+15  3.488149e+12  5.202785e+14  5.237666e+14
d   1.916080e+00  5.355271e-46  4.896889e+15  4.896889e+15  3.488149e+12  5.202785e+14  5.237666e+14
d   1.900503e+00  7.640249e-47  4.472529e+15  4.472529e+15  3.971671e+12  3.818881e+14  3.858598e+14
d   1.900503e+00  7.640249e-47  4.472529e+15  4.472529e+15  3.971671e+12  3.818881e+14  3.858598e+14
d   1.884925e+00  1.090018e-47  4.080107e+15  4.080107e+15  4.522219e+12  2.779566e+14  2.824788e+14
d   1.884925e+00  1.090018e-47  4.080107e+15  4.080107e+15  4.522219e+12  2.779566e+14  2.824788e+14
d   1.869347e+00  1.555105e-48  3.717708e+15  3.717708e+15  5.149082e+12  2.006127e+14  2.057618e+14
d   1.869347e+00  1.555105e-48  3.717708e+15  3.717708e+15  5.149082e+12  2.006127e+14  2.057618e+14
d   1.853769e+00  2.218634e-49  3.383486e+15  3.383486e+15  5.862841e+12  1.435756e+14  1.494384e+14
d   1.853769e+00  2.218634e-49  3.383486e+15  3.383486e+15  5.862841e+12  1.435756e+14  1.494384e+14
d   1.838191e+00  3.165278e-50  3.075664e+15  3.075664e+15  6.675539e+12  1.018928e+14  1.085683e+14
d   1.838191e+00  3.165278e-50  3.075664e+15  3.075664e+15  6.675539e+12  1.018928e+14  1.085683e+14
d   1.822613e+00  4.515833e-51  2.792536e+15  2.792536e+15  7.600893e+12  7.170453e+13  7.930542e+13
d   1.822613e+00  4.515833e-51  2.792536e+15  2.792536e+15  7.600893e+12  7.170453e+13  7.930542e+13
d   1.807035e+00  6.442641e-52  2.532469e+15  2.532469e+15  8.654518e+12  5.003691e+13  5.869143e+13
d   1.807035e+00  6.442641e-52  2.532469e+15  2.532469e+15  8.654518e+12  5.003691e+13  5.869143e+13
d   1.791457e+00  9.191577e-53  2.293902e+15  2.293902e+15  9.854195e+12  3.462382e+13  4.447802e+13
d   1.791457e+00  9.191577e-53  2.293902e+15  2.293902e+15  9.854195e+12  3.462382e+13  4.447802e+13
d   1.775879e+00  1.311342e-53  2.075348e+15  2.075348e+15  1.122017e+13  2.375747e+13  3.497764e+13
d   1.775879e+00  1.311342e-53  2.075348e+15  2.075348e+15  1.122017e+13  2.375747e+13  3.497764e+13
d   1.760302e+00  1.870864e-54  1.875394e+15  1.875394e+15  1.277549e+13  1.616464e+13  2.894013e+13
d   1.760302e+00  1.870864e-54  1.875394e+15  1.875394e+15  1.277549e+13  1.616464e+13  2.894013e+13
d   1.744724e+00  2.669121e-55  1.692698e+15  1.692698e+15  1.454641e+13  1.090617e+13  2.545258e+13
d   1.744724e+00  2.669121e-55  1.692698e+15  1.692698e+15  1.454641e+13  1.090617e+13  2.545258e+13
d   1.729146e+00  3.807977e-56  1.525990e+15  1.525990e+15  1.656282e+13  7.296578e+12  2.385939e+13
d   1.729146e+00  3.807977e-56  1.525990e+15  1.525990e+15  1.656282e+13  7.296578e+12  2.385939e+13
d   1.713568e+00  5.432758e-57  1.374072e+15  1.374072e+15  1.885873e+13  4.840684e+12  2.369941e+13
d   1.713568e+00  5.432758e-57  1.374072e+15  1.374072e+15  1.885873e+13  4.840684e+12  2.369941e+13
d   1.697990e+00  7.750799e-58  1.235812e+15  1.235812e+15  2.147290e+13  3.184454e+12  2.465735e+13
d   1.697990e+00  7.750799e-58  1.235812e+15  1.235812e+15  2.147290e+13  3.184454e+12  2.465735e+13
d   1.682412e+00  1.105790e-58  1.110148e+15  1.110148e+15  2.444944e+13  2.077321e+12  2.652676e+13
d   1.682412e+00  1.105790e-58  1.110148e+15  1.110148e+15  2.444944e+13  2.077321e+12  2.652676e+13
d   1.666834e+00  1.577606e-59  9.960817e+14  9.960817e+14  2.783859e+13  1.343733e+12  2.918232e+13
d   1.666834e+00  1.577606e-59  9.960817e+14  9.960817e+14  2.783859e+13  1.343733e+12  2.918232e+13
d   1.651256e+00  2.250737e-60  8.926769e+14  8.926769e+14  3.169754e+13  8.619123e+11  3.255945e+13
d   1.651256e+00  2.250737e-60  8.926769e+14  8.926769e+14  3.169754e+13  8.619123e+11  3.255945e+13
d   1.635678e+00  3.211077e-61  7.990592e+14  7.990592e+14  3.609140e+13  5.482185e+11  3.663962e+13
d   1.635678e+00  3.211077e-61  7.990592e+14  7.990592e+14  3.609140e+13  5.482185e+11  3.663962e+13
d   1.620101e+00  4.581174e-62  7.144125e+14  7.144125e+14  4.109434e+13  3.457680e+11  4.144011e+13
d   1.620101e+00  4.581174e-62  7.144125e+14  7.144125e+14  4.109434e+13  3.457680e+11  4.144011e+13
d   1.604523e+00  6.535862e-63  6.379763e+14  6.379763e+14  4.679078e+13  2.162503e+11  4.700703e+13
d   1.604523e+00  6.535862e-63  6.379763e+14  6.379763e+14  4.679078e+13  2.162503e+11  4.700703e+13
d   1.588945e+00  9.324573e-64  5.690435e+14  5.690435e+14  5.327685e+13  1.341124e+11  5.341096e+13
d   1.588945e+00  9.324573e-64  5.690435e+14  5.690435e+14  5.327685e+13  1.341124e+11  5.341096e+13
d   1.573367e+00  1.330317e-64  5.069577e+14  5.069577e+14  6.066201e+13  8.247496e+10  6.074449e+13
d   1.573367e+00  1.330317e-64  5.069577e+14  5.069577e+14  6.066201e+13  8.247496e+10  6.074449e+13
d   1.557789e+00  1.897934e-65  4.511110e+14  4.511110e+14  6.907089e+13  5.029395e+10  6.912119e+13
d   1.557789e+00  1.897934e-65  4.511110e+14  4.511110e+14  6.907089e+13  5.029395e+10  6.912119e+13
d   1.542211e+00  2.707741e-66  4.009411e+14  4.009411e+14  7.864540e+13  3.041235e+10  7.867581e+13
d   1.542211e+00  2.707741e-66  4.009411e+14  4.009411e+14  7.864540e+13  3.041235e+10  7.867581e+13
d   1.526633e+00  3.863076e-67  3.559287e+14  3.559287e+14  8.954711e+13  1.823580e+10  8.956535e+13
d   1.526633e+00  3.863076e-67  3.559287e+14  3.559287e+14  8.954711e+13  1.823580e+10  8.956535e+13
d   1.511055e+00  5.511367e-68  3.155956e+14  3.155956e+14  1.019600e+14  1.084277e+10  1.019708e+14
d   1.511055e+00  5.511367e-68  3.155956e+14  3.155956e+14  1.019600e+14  1.084277e+10  1.019708e+14
d   1.495477e+00  7.862948e-69  2.795015e+14  2.795015e+14  1.160936e+14  6.392876e+09  1.160999e+14
d   1.495477e+00  7.862948e-69  2.795015e+14  2.795015e+14  1.160936e+14  6.392876e+09  1.160999e+14
d   1.479899e+00  1.121790e-69  2.472423e+14  2.472423e+14  1.321863e+14  3.737601e+09  1.321900e+14
d   1.479899e+00  1.121790e-69  2.472423e+14  2.472423e+14  1.321863e+14  3.737601e+09  1.321900e+14
d   1.464322e+00  1.600433e-70  2.184474e+14  2.184474e+14  1.505098e+14  2.166857e+09  1.505119e+14
d   1.464322e+00  1.600433e-70  2.184474e+14  2.184474e+14  1.505098e+14  2.166857e+09  1.505119e+14
d   1.448744e+00  2.283303e-71  1.927775e+14  1.927775e+14  1.713732e+14  1.245685e+09  1.713744e+14
d   1.448744e+00  2.283303e-71  1.927775e+14  1.927775e+14  1.713732e+14  1.245685e+09  1.713744e+14
d   1.433166e+00  3.257539e-72  1.699226e+14  1.699226e+14  1.951287e+14  7.101116e+08  1.951294e+14
d   1.433166e+00  3.257539e-72  1.699226e+14  1.699226e+14  1.951287e+14  7.101116e+08  1.951294e+14
d   1.417588e+00  4.647461e-73  1.496000e+14  1.496000e+14  2.221772e+14  4.014077e+08  2.221776e+14
d   1.417588e+00  4.647461e-73  1.496000e+14  1.496000e+14  2.221772e+14  4.014077e+08  2.221776e+14
d   1.402010e+00  6.630432e-74  1.315519e+14  1.315519e+14  2.529750e+14  2.250015e+08  2.529753e+14
d   1.402010e+00  6.630432e-74  1.315519e+14  1.315519e+14  2.529750e+14  2.250015e+08  2.529753e+14
d   1.386432e+00  9.459494e-75  1.155442e+14  1.155442e+14  2.880421e+14  1.250621e+08  2.880422e+14
d   1.386432e+00  9.459494e-75  1.155442e+14  1.155442e+14  2.880421e+14  1.250621e+08  2.880422e+14
d   1.370854e+00  1.349565e-75  1.013642e+14  1.013642e+14  3.279701e+14  6.892974e+07  3.279701e+14
d   1.370854e+00  1.349565e-75  1.013642e+14  1.013642e+14  3.279701e+14  6.892974e+07  3.279701e+14
d   1.355276e+00  1.925396e-76  8.881915e+13  8.881915e+13  3.734328e+14  3.767282e+07  3.734328e+14
d   1.355276e+00  1.925396e-76  8.881915e+13  8.881915e+13  3.734328e+14  3.767282e+07  3.734328e+14
d   1.339698e+00  2.746921e-77  7.773451e+13  7.773451e+13  4.251975e+14  2.041692e+07  4.251975e+14
d   1.339698e+00  2.746921e-77  7.773451e+13  7.773451e+13  4.251975e+14  2.041692e+07  4.251975e+14
d   1.324121e+00  3.918972e-78  6.795267e+13  6.795267e+13  4.841378e+14  1.097218e+07  4.841378e+14
d   1.324121e+00  3.918972e-78  6.795267e+13  6.795267e+13  4.841378e+14  1.097218e+07  4.841378e+14
d   1.308543e+00  5.591113e-79  5.933140e+13  5.933140e+13  5.512483e+14  5.847044e+06  5.512483e+14
d   1.308543e+00  5.591113e-79  5.933140e+13  5.933140e+13  5.512483e+14  5.847044e+06  5.512483e+14
d   1.292965e+00  7.976719e-80  5.174257e+13  5.174257e+13  6.276615e+14  3.089728e+06  6.276615e+14
d   1.292965e+00  7.976719e-80  5.174257e+13  5.174257e+13  6.276615e+14  3.089728e+06  6.276615e+14
d   1.277387e+00  1.138021e-80  4.507097e+13  4.507097e+13  7.146671e+14  1.618992e+06  7.146671e+14
d   1.277387e+00  1.138021e-80  4.507097e+13  4.507097e+13  7.146671e+14  1.618992e+06  7.146671e+14
