d 0.1 129472037883.41643 134798434024.11629 2045996708517.6543 6463228115147.8008 2498634689354.4883 0 0 0 0 11272129984927.477 832165290910.66431 898300578350.03027 3786675126628.1846 12145431526417.777 1361448877221.9688 4138619037099.4648 9067548497616.3633 560185139582.08984 1474923141270.0391 0 0 34265297215096.582 2057039384926.4373 2287798144687.4014 5048568878677.2041 16636320458997.16 1036588551555.2695 3063804893484.875 7036246270323.8242 640545265832.47656 1860963223869.2734 2375352394760.5547 6415221798675.1016 48458449265789.578 93995876465813.641
d 0.11 135676637398.65944 141931202732.3479 2021894240427.0444 6518075746443.7178 2599649794920.7773 0 0 0 0 11417227621922.547 869765694133.93628 947231642529.54956 3738242304753.4302 12233746833041.482 1419028903718.8477 4307481460985.5742 9712228807473.6836 568654061552.83594 1499968976720.6992 0 0 35296348684910.039 2145136774521.0374 2414375673348.9121 4974913040045.2461 16723984193418.066 1084005296983.2578 3183002063387.2031 7530219735114.9414 648939799792.625 1887297615623.7969 2423711494336.4297 6570661300394.8906 49586246986966.406 96299823293799
d 0.12 141620157604.70673 148811816728.08478 1999900595269.0181 6551007057866.9229 2693821656902.4746 0 0 0 0 11535161284371.207 905584318735.53088 994458804713.4823 3693796414562.6294 12280694494271.951 1473009480294.0195 4471763872627.1133 10323496030552.945 577117952860.36328 1524967480898.9023 0 0 36244888849516.938 2228605146908.6963 2536429464356.9277 4906754957152.7295 16754451721201.518 1128912157027.5469 3298409730826.6211 7995805658605.4375 657350510542.16406 1913674411334.9609 2471820029475.7812 6724845917721.9609 50617059705154.344 98397109839042.484
d 0.13 147337573428.63583 155475446839.4855 1979747378340.3113 6569217461208.7373 2781970801569.3887 0 0 0 0 11633748661386.559 939850054396.47388 1040212415069.4927 3652836208807.9316 12299932839041.02 1523816254781.6367 4631992441702.4453 10907119115382.945 585578748539.77344 1549926365071.9141 0 0 37131264442793.633 2308019184543.4155 2654535345390.3286 4843415357829.9082 16746743062579.777 1171605578112.6289 3410418972884.6797 8437730125593.1133 665777898377.22656 1940095653573.1953 2519698482468.6953 6877881190511.875 51575920851864.844 100340933956045.03
d 0.14 152857242853.05792 161950642653.6347 1961212631217.7566 6577356948730.5508 2864768725657.7734 0 0 0 0 11718146191112.773 972748483241.23584 1084679488716.4126 3614946875835.1562 12300287840325.781 1571797078341.8203 4788611278580.8672 11467460589763.789 594038270486.82031 1574852840497.5391 0 0 37969422745789.422 2383844772293.8511 2769160328777.4224 4784331530936.1719 16713149303142.016 1212326824595.8008 3519360397211.2734 8859558826864.1211 674222442239.99219 1966563289184.4453 2567365767508.6328 7029862959321.6172 52479746442075.344 102167315378977.53
d 0.15 158202532943.63577 168260958774.45261 1944110782212.4839 6578526825683.2324 2942773749335.2207 0 0 0 0 11791874848949.025 1004432536519.8562 1128014363844.4377 3579781357323.9043 12287644849320.742 1617240842303.7305 4941999240766.2109 12007913501322.992 602498235965.04688 1599753660607.1953 0 0 38769278587974.117 2456465812900.958 2880689429557.625 4729032187759.7256 16661865484426.934 1251275484506.1328 3625516459837.3242 9264060285200.9492 682684600918.10156 1993079175191.3594 2614839390281.5859 7180878546624.0156 53340386857204.711 103901540294127.84
d 0.16 163392964989.45282 174426100176.65778 1928285171794.2986 6574848419078.5283 3016456390639.8066 0 0 0 0 11857409046678.744 1035029997102.1584 1170346205457.9597 3547046449675.915 12266028180531.143 1660390787898.9883 5092482557599.6055 12531178013158.871 610960265324.89844 1624635158781.9062 611043043634.54688 0 40149140659165.992 2526203099631.9185 2989444539831.1089 4677118752014.9668 16598493656947.361 1288618990052.8867 3729130734515.3438 9653434838292.6953 691164814160.52344 2019645084243.8672 2662135587435.7734 7331007760588.5078 54166397857714.953 106172947563559.69
d 0.17 168445042049.75418 180462749951.55191 1913602399772.479 6567802667522.3887 3086217793890.416 0 0 0 0 11916530653186.59 1064648919274.5186 1211784426291.1953 3516492290391.6387 12238245876188.785 1701454156551.793 5240344478617.3359 13039444175133.938 619425889021.74219 1649503282269.7031 878739763951.4375 0 41160083257692.086 2593327945202.0645 3095698058841.7246 4628251200416.7578 16526940835170.52 1324499503710.7148 3830415007689.082 10029465445064.246 699663503716.78906 2046262709660.0781 2709269448935.1953 7480323752843.8125 54964117411250.984 108040731322129.66
d 0.18 173372860436.7869 186385180975.95004 1899947986268.4497 6558440657125.6338 3152403414877.8809 0 0 0 0 11970550099684.701 1093381631968.157 1252422691059.8098 3487904286038.6045 12206289509257.414 1740609344134.6641 5385832760706.7031 13534517052521.906 627896554008.48438 1674363622714.0312 1081720584197.6016 0 42084938036607.375 2658072244779.7959 3199682956815.2979 4582137186737.6992 16449975961660.062 1359039010723.7227 3929554791625.9102 10393620648444.488 708181074305.96094 2072933670094.0625 2756255025785.6484 7628893755280.8281 55738346326253.477 109793834462545.56
d 0.19 178188570386.3371 192205716757.09235 1887222996492.886 6547518333799.7744 3215313382478.7578 0 0 0 0 12020448999914.848 1121307753470.2463 1292341932120.573 3461096831711.8916 12171590038798.031 1778011308726.0312 5529165557839.2383 14017904979704.316 636373629569.19531 1699221443696.7188 1251912930226.7891 0 42958926405863.031 2720636051116.9771 3301600350715.3765 4538523575929.0938 16369586436121.209 1392343158806.9688 4026713666406.7969 10747127029497.062 716717914520.90625 2099659513863.5078 2803105425206.0625 7776779716035.1719 56492792838219.133 111472168243997
d 0.2 182902729073.95377 197935084612.53073 1875341383519.6562 6535585051524.665 3275210478892.0967 0 0 0 0 12066974727622.902 1148496500691.0535 1331612659625.5608 3435908365331.542 12135186010906.133 1813795728248.8711 5670536111194.918 14490883405686.805 644858412651.89844 1724081705643.3594 1401351062015.0703 0 43796709961995.211 2781193374637.8594 3401625304821.0918 4497189774603.6582 16287212559451.477 1424504202587.8438 4122036741124.1602 11091021521403.965 725274397673.02344 2126441722966.5781 2849832894980.5781 7924038850950.1328 57230371345200.367 113094056034818.47
d 0.21 187524575249.45392 203582690458.43988 1864227873415.9861 6523043143759.9385 3332326379663.5645 0 0 0 0 12110704662547.383 1175008484953.6909 1370296758146.4604 3412197430424.9541 12097836731088.535 1848082246341.1289 5810116525462.832 14954542104770.359 653352132751.5625 1748949088392.2188 1536136144720.9453 0 44606517647052.688 2839896691832.1606 3499911339517.1284 4457942419166.123 16203905313895.682 1455603296274.4688 4215653443232.1445 11426190028619.348 733850882582.14844 2153281716814.6641 2896448898450.7266 8070724123801.2656 57953408154185.859 114670630463785.94
d 0.22 192062245790.96985 209156835508.35791 1853816265250.0181 6510188818853.3506 3386866598282.5986 0 0 0 0 12152090763685.295 1200897127415.3311 1408448902884.2002 3389839510495.9062 12060099964771.367 1880977039629.7695 5948060839969.3906 15409820759842.566 661855956388.57812 1773828011687.6953 1659870397459.8203 1988013105343.8984 47381711615888.523 2896880497054.3071 3596593983425.9448 4420611103035.6465 16120434712558.984 1485712302647.3047 4307679788836.2969 11753396492377.078 742447714315.82031 2180180855704.8984 2942964181380.7422 8216884666171.0703 58663786297508.094 118197588677081.91
d 0.23 196522948539.67322 214664889244.15344 1844048052131.4468 6497240736567.4648 3439014453138.7109 0 0 0 0 12191491079621.449 1226209788262.6187 1446117689611.4458 3368724460558.6221 12022386236981.109 1912574874512.332 6084507549217.0781 15857536236654.09 670370991222.41406 1798722653825.9688 1774892603011.6484 2766683426623.6016 48928726510480.93 2952264134696.1035 3691793605867.9199 4385044908347.9023 16037365531631.469 1514895237741.6719 4398220247277.3359 12073305140696.59 751065224881.82812 2207140444053.9531 2989388831741.8984 8362566145953.0312 59363049452889.703 120483267042992.08
d 0.24 200913101756.34247 220113429000.97723 1834871293298.2178 6484360291187.4453 3488934284023.9395 0 0 0 0 12229192399266.922 1250988677456.9067 1483346546127.2603 3348754405736.8135 11984997375897.828 1942960771425.3672 6219581688896.6602 16298403803397.242 678898289835.89062 1823636968651.2266 1882823960224.2344 3369388855461.7031 50283781343111.133 3006154082302.189 3785617700231.022 4351109567092.6016 15955111075882.141 1543209437619.5898 4487369285225.8711 12386497779404.195 759703733877.47656 2234161733412.8359 3035732333306.9766 8507811091930.2812 60052477820285.18 122565451562663.23
d 0.25 205238447766.43854 225508353733.40894 1826239684431.1877 6471666208936.9229 3536774086710.2217 0 0 0 0 12265426781578.18 1275271596609.7747 1520174474807.4202 3329842008730.1431 11948154253231.459 1972211366878.3789 6353396575583.0664 16733053861058.414 687438853221.30469 1848574701076.3516 1984843523059.7344 3879146924140.6641 51532108138396.711 3058645809383.2788 3878162743013.4185 4318685119522.5957 15873971879426.105 1570706509581.0938 4575212655130.207 12693487411189.66 768363549098.89062 2261245925280.0859 3082003613816.4062 8652659180634.8359 60733144396076.578 124530679316051.47
d 0.26 209504146411.26355 230854977580.86182 1818111785895.8809 6459245183671.4297 3582667689847.5156 0 0 0 0 12300383783406.951 1299092548788.7649 1556636663052.8308 3311909031209.8828 11912016996242.389 2000396036091.1562 6486055267911.0742 17162045293146.918 695993633996.44531 1873539401280.7109 2081840919225.5391 4329014183764.9297 52708539974710.641 3109825304505.2324 3969515721122.8203 4287663968950.0938 15794163906278.822 1597433115214.7852 4661828477906.082 12994729092733.023 777044967113.21875 2288394173729.6641 3128211088370.0234 8797147490685.5156 61405957306609.281 126414881064726.88
d 0.27 213714852531.24405 236158107458.74094 1810450377850.0151 6447159711536.9277 3626736569978.9512 0 0 0 0 12334219619355.879 1322482243930.5732 1592764989315.4111 3294885131375.6318 11876699876495.598 2027577827888.0273 6617651801877.1172 17585876233772.758 704563539375.19531 1898534437719.25 2174507229267.8281 4736172956660.25 53831716267677.641 3159770340267.064 4059755397049.8247 4257949255137.7363 15715839324858.828 1623431619574.9883 4747288158646.5 13290628684882.715 785748273796.44531 2315607587867.9219 3174362698607.2969 8941310728978.9141 62071692069668.234 128237627956701.75
d 0.28 217874780699.259 241422107893.6918 1803221918049.3433 6435453919000.2881 3669091373496.7363 0 0 0 0 12367064099139.318 1345468520930.7197 1628588445772.4189 3278706852724.7656 11842282384755.514 2053814248393.9336 6748272241540.5508 18004992839087.816 713149433915.09375 1923563009061.6094 2263392135871.2266 5110917122644.1094 54913147234697.758 3208551529148.2236 4148953364898.5039 4229453485732.915 15639101961162.58 1648740634801.1367 4831657165779.5664 13581549974888.902 794473744839.27344 2342887234132.8672 3220465948162.2812 9085181432430.7656 62731016475977.016 130011227809814.09
d 0.29 221987759681.67136 246650955580.97928 1796396083386.1033 6424157936141.1631 3709833205312.1084 1556781697160.4297 0 0 0 13955807637262.455 1368076702627.3892 1664133493868.5215 3263316768748.4116 11808817540741.342 2079157922024.1719 6877995577768.6797 18419796496640.656 721752142061.67188 1948628155165.8125 2348941493498.8438 5459994723228.9609 55960611016374.461 3256233210996.3486 4237174938047.6816 4202097378204.6025 15564018893245.016 1673395476890.7109 4914995697760.2695 13867820526110.871 803221646223.375 2370234138447.9297 3266527934815.0938 9228790148406.0703 63384509989147.969 133300928642784.88
d 0.3 226057278554.38135 251848285591.67627 1789945380153.1133 6413291203843.4795 3749054723879.3398 2119732451174.3613 0 0 0 14549929323196.352 1390329896291.1128 1699424365338.8608 3248662755635.6553 11776338176339.164 2103657154331.7852 7006894501057.9336 18830649799683.254 730372450507.38281 1973732767179.7109 2431522945184.8203 5788115328454.2734 56979700140003.953 3302874203853.1191 4324479900141.9971 4175808874649.6455 15490629217307.598 1697428553189.3242 4997359256517.6719 14149736522419.191 811992234670 2397649288241.0078 3312555379706.1641 9372165596512.2734 64032679027207.992 135562308490408.31
d 0.31 230086525987.39151 257017430743.47153 1783844811069.9973 6402864991985.2588 3786841079792.3184 2567254475141.623 0 0 0 15027909314720.061 1412249249520.9343 1734483318615.1194 3234697370720.4189 11744861718927.582 2127356411858.4492 7135036069350.3438 19237881535520.684 739011110381.1875 1998879596852.4922 2511443932116.375 6098721435120.7891 57974621748984.375 3348528442995.3315 4410923144291.2441 4150522299453.127 15418950720184.203 1720869693062.2695 5078799143114.1523 14427566810641.172 820785758062.92969 2425133634338.9453 3358554653932.9375 9515334814043.4219 64675969114119.734 137678500177824.17
d 0.32 234078423896.87109 262161455334.39709 1778071589465.2939 6392884328450.877 3823270722244.8008 2952428698006.6895 0 0 0 15442895217398.93 1433854169387.9604 1769330858456.7397 3221377318795.3232 11714393854649.277 2150296735646.6875 7262482287776.4414 19641790879724.82 747668839283.21094 2024071265129.9453 2588964689006.8359 6394420604695.3594 58948651502552.602 3393245527887.2251 4496555220174.8027 4126177635692.4082 15348984988260.205 1743746430667.9336 5159362888134.1055 14701556297515.727 829602455847.46094 2452688092746.5547 3404531802808.3516 9658323287039.0859 65314774626773.859 139706321346725.39
d 0.33 238035656422.35995 267283184197.39334 1772604892850.6001 6383349484575.1396 3858416098206.0889 3297279862994.4629 0 0 0 15816969179246.045 1455162511086.7244 1803985925068.9631 3208662991838.5059 11684931348430.424 2172516098338.5156 7389290614119.793 20042650945436.746 756346323177.41406 2049310270098.9062 2664307833986.3516 6677244656819.8594 59904409518402.203 3437071192765.3682 4581422804773.2832 4102719900787.7236 15280721339138.172 1766084249161.2617 5239094627007.2578 14971928822786.785 838442559407.10938 2480313546318.5703 3450492568026.0859 9801155068650.3047 65949446678821.922 141670825376470.19
d 0.34 241960694999.81161 272385227846.67514 1767425649571.5029 6374257124151.9512 3892344258611.25 3613463310623.2266 3211449309112.5508 0 0 19373285574916.969 1476190741131.146 1838466057745.4946 3196518070396.9551 11656464224412.811 2194049713583.0898 7515514401314.6016 20440711804938.77 765044218154.10156 2074598994339.5391 2737665584982.8203 6948813684484.2266 60844037495483.555 3480047713500.5718 4665569109372.3867 4080098605536.7344 15214139860354.627 1787906792450.8516 5318035428638.043 15238889603879.027 847306292419.46875 2508010846332.1797 3496442407947.7266 9943852886274.7969 66580299546706.414 146797622617106.94
d 0.35 245855820155.18289 277470004340.85376 1762516353368.6289 6365601195527.2031 3925117389319.3887 3908027776539.8262 5230930583548.3145 0 0 21715519122799.398 1496954079176.2229 1872787537117.9944 3184909177005.9243 11628977457994.164 2214930307520.8477 7641203286305.9258 20836203076319.016 773763152072.79688 2099939711738.0078 2809205284038.6484 7210444423985.3594 61769317493274.906 3522214260978.9326 4749034233081.4541 4058267283544.5938 15149213766209.289 1809236048411.6484 5396223584249.3945 15502627327711.227 856193871192.54688 2535780813967.2109 3542386516201.7031 10086438238729.57 67207615944277.57 150692452560351.88
d 0.36 249723140528.29614 282539758372.76251 1757860901597.585 6357373626285.9883 3956793275522.4287 4185618156546.959 6682912120063.6406 0 0 23472820978917.66 1517466621794.3943 1906965509342.2815 3173805573728.3828 11602452292621.059 2235188354566.8555 7766403533010.5508 21229336149354.156 782503726095.10938 2125334593806.4688 2879073691102.2578 7463224456467.0938 62681754501888.609 3563607209353.5044 4831855471218.7637 4037183080363.3828 15085911230697.494 1830092510181.3945 5473694862173.0195 15763315949946.637 865105504983.01562 2563624241700.4219 3588329838761.3906 10228931484563.641 67831651383942.664 153986226864748.94
d 0.37 253564609545.51456 287596578004.74268 1753444453592.709 6349564865412.502 3987425710733.6641 4449485345495.9062 7887637676501.9141 0 0 24968719239286.953 1537741450938.9697 1941014094954.522 3163178897265.2798 11576867266671.463 2254852286803.1719 7891158335830.3945 21620306110253.199 791266516116.40625 2150785715552.9219 2947400366974.1875 7708064557755.8281 63582635599116.344 3604260406019.1782 4914067585416.2129 4016806393495.6211 15024196815701.199 1850495316742.8203 5550482733367.2188 16021116250170.516 874041396297.35938 2591541894619.8203 3634277089650.6875 10371351922472.695 68452637803953.328 157003992642356.62
d 0.38 257382040086.91602 292642409395.27368 1749253306251.886 6342164306997.752 4017064859083.6523 4702008727055.6562 8945866246739.9648 0 0 26306381895611.102 1557790729350.5933 1974946484654.2266 3153002926193.938 11552199015218.527 2273948677488.5312 8015508089124.7617 22009293413592.617 800052074104.02344 2176295060938.8594 3014300371290.5781 7945736585736 64473073427692.656 3644205408966.3784 4995703041099.4395 3997100555908.3418 14964032584928.27 1870462377263.0586 5626618571670.0586 16276177182266.984 883001741177.11719 2619534511664.4609 3680232765408.75 10513717864656.93 69070786605009.789 159850241928313.53
d 0.39 261177117435.06226 297679069804.22302 1745274784401.7505 6335160621540.6895 4045757575427.7852 4944991142811.5762 9904933772659.75 0 0 27534974084080.836 1577625784779.7083 2008775023887.8123 3143253375786.9971 11528422896210.264 2292502404088.9844 8139490627192.8477 22396465340865.363 808860929349.40625 2201864527959.1641 3079876438027.7891 8176901510806.1953 65354038858954.531 3683471696207.2739 5076792217037.1738 3978031556913.0215 14905378972773.629 1890010480763.9805 5702131832162.8281 16528637052012.445 891986729469.21094 2647602806794.7891 3726201158430.6875 10656046703859.734 69686291206424.773 162575304149460.16
d 0.4 264951410745.06076 302708259116.59119 1741497143896.6099 6328542014870.7783 4073547689684.7939 5179836810343.4121 10791556084429.426 0 0 28682639413086.672 1597257184588.1648 2042511287796.5862 3133907716596.4229 11505513479138.904 2310536793655.082 8263141438615.6367 22781977278001.484 817693589640.60938 2227495933375.3438 3144220747305.2031 8402130555526.625 66226386004240.062 3722086851190.3184 5157363590875.8555 3959567795253.4316 14848195461295.836 1909155393603.8164 5777050210498.7422 16778624548152.438 900996545082.23438 2675747470098.1484 3772186369288.6172 10798354974735.922 70299329210075.359 165208354627402.09
d 0.41 268706383237.01559 307731570086.00684 1737909485726.0527 6322296430175.4111 4100476263204.3809 5407664379138.043 11622550864370.574 0 0 29767335375937.484 1616694802040.9734 2076166147840.8977 3124945013590.0898 11483444925655.348 2328073751611.7148 8386493858225.8984 23165973838574.016 826550542361.19531 2253191017130.0938 3207416381589.5859 8621921408833.0078 67090871687452.82 3760076727485.8955 5237443903942.4756 3941679860056.1562 14792441106433.105 1927911945806.1016 5851399785622.0703 17026259648637.172 910031366229.63281 2703969168833.7109 3818192318125.8828 10940658410120.984 70910064241293.188 167768271304683.5
d 0.42 272443401280.40445 312750497467.65698 1734501679672.1006 6316411705168.0527 4126581815262.4121 5629381864582.0723 12409309494058.953 0 0 30801380457491.652 1635947875392.9666 2109749831205.8625 3116345783118.0635 11462191285004.639 2345133877706.0742 8509579239493.5586 23548589854866.742 835432255520.99219 2278951446468.7266 3269538532526.5 8836710849976.9531 67948170831281.078 3797465595508.3906 5317058308081.0137 3924340335966.5996 14738074945430.496 1946294108504.6406 5925205147945.8047 17271654420001.656 919091365660.54688 2732268548420.8125 3864222755207.8984 11082971992706.469 71518647523434.328 170268198812207.06
d 0.43 276163742513.90503 317766446184.32043 1731264296277.314 6310875693792.2168 4151900527366.2969 5845738076726.3145 13159966254994.25 0 0 31793675037854.617 1655025060705.3943 2143271973924.2781 3108091865403.0757 11441726722158.189 2361736570011.0312 8632427109712.1484 23929951255309.477 844339178723.65625 2304778819790.5547 3330655508787.2656 9046884709445.3047 68798888773970.375 3834276273614.0039 5396230496862.0039 3907523629341.2344 14685056310433.082 1964315063066.0703 5998489514758.7617 17514913724892.562 928176710879.10156 2760646233374.3281 3910281270703.8906 11225310002568.648 72125219230493.688 172717783042318.69
d 0.44 279868603122.72455 322780738647.68561 1728188546067.8809 6305676359836.5625 4176466427587.6523 6057358967647.3613 13880566467989.723 0 0 32750906110899.59 1673934479187.2056 2176741668512.1538 3100166310582.3281 11422025692650.949 2377900117779.1914 8755065310035.9453 24310175843799.406 853271744075.6875 2330674670251.1719 3390829583700.8672 9252785823600.0938 69643571244175 3870530245562.0718 5474982823153.0234 3891205812837.7754 14633345067822.145 1981987263198.2695 6071274834383.3008 17756135850317.398 937287564352.71094 2789102828190.4922 3956371303766.6875 11367686060947.281 72729909654531.156 175124387009605.75
d 0.45 283559104377.61066 327794621339.25812 1725266225128.7769 6300801848257.7227 4200311556403.7744 6264773971304.6934 14575746018482.605 0 0 33678253345294.441 1692683759739.2849 2210167506795.582 3092553276619.623 11403063075163.346 2393641786254.5469 8877520122134.7109 24689373993982.906 862230367040.99219 2356640469134.7656 3450117712807.875 9454720456454.6484 70482712526128.281 3906247766035.2949 5553336404745.6777 3875364486118.6855 14582901798705.74 1999322490872.2344 6143581880395.6406 17995413067206.469 946424083710.24219 2817638918186.2031 4002496150970.5781 11510113170627.281 73332840217574.047 177493806088996.75
d 0.46 287236298524.83521 332809270740.2605 1722489666255.4561 6296240538805.1006 4223466116273.1602 6468435508630.2969 15249150910437.633 0 0 34579828309666.742 1711280077282.6372 2243557618510.5684 3085237937640.0269 11384814270559.877 2408977892024.2109 8999816382994.3867 25067649269561.746 871215447244.96094 2382677629013.9062 3508572144987.5625 9652963535316.1953 71316762205136.078 3941447955670.6689 5631311219490.8662 3859978650711.7832 14533687932737.701 2016331906849.3203 6215430337043.3633 18232832130246.43 955586421930.46094 2846255070294.8672 4048658974161.5 11652603753237.805 73934124352374.766 179830714867177.56
d 0.47 290901174103.93597 337825798687.42169 1719851695015.5964 6291981085578.9277 4245958608823.4385 6668733706665.4023 15903708906559.402 2471259015068.0547 0 37930219990502.18 1729730187370.0505 2276919706175.7754 3078206401443.3203 11367255274306.307 2423923872865.3711 9121977589189.8398 25445098980025.461 880227369231.42188 2408787506712.5781 3566240945882.7734 9847762957926.6484 72146130791129.547 3976148886848.7803 5708926191190.1572 3845028597342.4062 14485665844923.148 2033026095579.543 6286838876844.9258 18468474725595.047 964774727521.39844 2874951833821.3281 4094862807768.4141 11795169683749.492 74533868271184.641 184610219052816.38
d 0.48 294554660759.48651 342845257221.02448 1717345590143.6238 6288012445417.9121 4267815955949.8301 6866007692316.0332 16541812360577.832 3238745455522.2422 0 39557139417907.984 1748040457512.2461 2310261076669.7134 3071445635120.6499 11350362727754.344 2438494349753.2148 9244025991784.1211 25821814679831.477 889266503175.88281 2434971406087.0781 3623168448569.4766 10039343165059.484 72971194441317.688 4010367661317.3335 5786199267319.2012 3830495804279.7734 14438798923081.301 2049415107246.8867 6357825231228.418 18702417872967.836 973989144691.17969 2903729741158.4688 4141110565620.0781 11937822322420.992 75132171641331.469 187660505500557.12
