v ATLAS
# This file was created by ATLAS version 5.26.1.R on Thu Apr 19 17:11:13 2018.
#SSF 2.0 generic
##############################################################################
#                    Copyright (c) 1984 - 2018                               #
#                    Silvaco Inc. All rights reserved                        #
#                                                                            #
# This file format and the following Key are copyright Silvaco Inc.          #
# You may not use, this format or key without reproducing this message in    #
# full and obtaining express written permission from Silvaco Inc.            #
#                                                                            #
# To obtain such permission please contact: Silvaco Inc.                     #
#                                           support@silvaco.com              #
#                                                                            #
# KEY=SVC86hn7562asdx                       PROD=345                         #
##############################################################################
y 3 700 711 15
z 0.1 0.000992917 300
f 4 "gate" "source" "drain" "substrate" 
o 1 nettcharge
p 20 61 2 601 20 1006000 3 602 21 1006001 4 603 22 1006002 5 604 23 1006003 2232 2233 3000 
d 1.00000000000000e-12 1.600000000e-02 1.600000000e-02 4.149208775e-06 0.000000000e+00 0.000000000e+00 0.000000000e+00 -6.125168398e-07 0.000000000e+00 0.000000000e+00 0.000000000e+00 -6.125168396e-07 0.000000000e+00 0.000000000e+00 0.000000000e+00 -2.924175095e-06 0.000000000e+00  0.000000000e+00 0.000000000e+00 -1.124644147e-48 
d 2.99603163029843e-10 4.793650608e+00 4.793650608e+00 6.448701835e-06 0.000000000e+00 0.000000000e+00 0.000000000e+00 -3.215685627e-06 0.000000000e+00 0.000000000e+00 0.000000000e+00 -3.215685694e-06 0.000000000e+00 0.000000000e+00 0.000000000e+00 -1.733051341e-08 0.000000000e+00  1.312599287e-19 0.000000000e+00 -4.164492665e-30 
d 5.15582651483052e-10 8.249322424e+00 8.249322424e+00 6.479854238e-06 1.810053217e-16 0.000000000e+00 0.000000000e+00 -3.236913005e-06 0.000000000e+00 0.000000000e+00 0.000000000e+00 -3.236913073e-06 0.000000000e+00 0.000000000e+00 0.000000000e+00 -6.026903326e-09 0.000000000e+00  1.540718947e-10 1.810053217e-16 -9.969611948e-21 
d 9.47541628389471e-10 1.516066605e+01 1.516066605e+01 6.497969809e-06 2.869841367e-11 0.000000000e+00 0.000000000e+00 -3.247477845e-06 0.000000000e+00 0.000000000e+00 0.000000000e+00 -3.247477909e-06 0.000000000e+00 0.000000000e+00 0.000000000e+00 -1.955794741e-09 0.000000000e+00  1.173916004e-08 2.869841367e-11 -1.968339216e-18 
d 1.81145958220231e-09 1.600000000e+01 1.600000000e+01 -2.694367474e-07 9.461296364e-11 0.000000000e+00 0.000000000e+00 1.373991310e-07 0.000000000e+00 0.000000000e+00 0.000000000e+00 1.373991347e-07 0.000000000e+00 0.000000000e+00 0.000000000e+00 -9.653519820e-11 0.000000000e+00  2.463103475e-08 9.461296364e-11 -2.330307774e-17 
d 3.53929548982798e-09 1.600000000e+01 1.600000000e+01 5.286891006e-09 9.213985673e-11 0.000000000e+00 0.000000000e+00 -9.045725773e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 -9.045725776e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 6.617304003e-12 0.000000000e+00  2.293723242e-08 9.213985673e-11 -6.287647582e-17 
d 6.99496730507933e-09 1.600000000e+01 1.600000000e+01 4.466445544e-09 8.802461070e-11 0.000000000e+00 0.000000000e+00 -8.714368499e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 -8.714369999e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 2.445601071e-13 0.000000000e+00  2.022357936e-08 8.802461070e-11 -1.327636168e-16 
d 1.39063109355820e-08 1.600000000e+01 1.600000000e+01 3.353279696e-09 8.175156967e-11 0.000000000e+00 0.000000000e+00 -8.039244256e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 -8.039244472e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 -4.131562077e-13 0.000000000e+00  1.645085218e-08 8.175156967e-11 -2.465101751e-16 
d 2.08176545660847e-08 1.600000000e+01 1.600000000e+01 2.618695257e-09 7.760094149e-11 0.000000000e+00 0.000000000e+00 -6.679986710e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 -6.679985000e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 -2.979822517e-13 0.000000000e+00  1.362303074e-08 7.760094149e-11 -3.405217733e-16 
d 2.77289981965874e-08 1.600000000e+01 1.600000000e+01 2.449634254e-09 7.473807851e-11 0.000000000e+00 0.000000000e+00 -5.497573490e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 -5.497573919e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 -7.730681998e-14 0.000000000e+00  1.169178956e-08 7.473807851e-11 -4.210411694e-16 
d 3.46403418270901e-08 1.600000000e+01 1.600000000e+01 2.297743103e-09 7.285672271e-11 0.000000000e+00 0.000000000e+00 -4.700591132e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 -4.700590920e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 4.953540133e-14 0.000000000e+00  1.030738812e-08 7.285672271e-11 -4.918918553e-16 
d 4.15516854575928e-08 1.600000000e+01 1.600000000e+01 2.160578496e-09 7.161308580e-11 0.000000000e+00 0.000000000e+00 -4.136472280e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 -4.136471854e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 1.190363397e-13 0.000000000e+00  9.261943575e-09 7.161308580e-11 -5.554562434e-16 
d 4.84630290880955e-08 1.600000000e+01 1.600000000e+01 2.038732528e-09 7.078023252e-11 0.000000000e+00 0.000000000e+00 -3.714865524e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 -3.714866380e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 1.575397007e-13 0.000000000e+00  8.438401769e-09 7.078023252e-11 -6.132933191e-16 
d 5.53743727185982e-08 1.600000000e+01 1.600000000e+01 1.931212594e-09 7.022196467e-11 0.000000000e+00 0.000000000e+00 -3.385378773e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 -3.385378132e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 1.790673526e-13 0.000000000e+00  7.768619319e-09 7.022196467e-11 -6.664803330e-16 
d 6.91970599796036e-08 1.600000000e+01 1.600000000e+01 1.822154726e-09 6.877355306e-11 0.000000000e+00 0.000000000e+00 -3.154928167e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 -3.154929024e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 2.418602506e-14 0.000000000e+00  6.835410469e-09 6.877355306e-11 -7.598285645e-16 
d 8.30197472406090e-08 1.600000000e+01 1.600000000e+01 1.513891868e-09 6.866579466e-11 0.000000000e+00 0.000000000e+00 -2.838744436e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 -2.838744865e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 1.686860801e-14 0.000000000e+00  6.059872619e-09 6.866579466e-11 -8.424179919e-16 
d 9.68424345016143e-08 1.600000000e+01 1.600000000e+01 1.424040708e-09 6.881235710e-11 0.000000000e+00 0.000000000e+00 -2.517098264e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 -2.517098479e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 5.466270958e-14 0.000000000e+00  5.457737545e-09 6.881235710e-11 -9.166867585e-16 
d 1.10665121762620e-07 1.600000000e+01 1.600000000e+01 1.344721772e-09 6.912936894e-11 0.000000000e+00 0.000000000e+00 -2.269252031e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 -2.269252245e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 7.722730265e-14 0.000000000e+00  4.974850187e-09 6.912936894e-11 -9.842842543e-16 
d 1.24487809023625e-07 1.600000000e+01 1.600000000e+01 1.274967528e-09 6.956682976e-11 0.000000000e+00 0.000000000e+00 -2.071557773e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 -2.071558844e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 9.070772516e-14 0.000000000e+00  4.577930761e-09 6.956682976e-11 -1.046398801e-15 
d 1.38310496284630e-07 1.600000000e+01 1.600000000e+01 1.213416785e-09 7.009279668e-11 0.000000000e+00 0.000000000e+00 -1.909727501e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 -1.909726646e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 9.866383314e-14 0.000000000e+00  4.245244720e-09 7.009279668e-11 -1.103917662e-15 
d 1.65955870806641e-07 1.600000000e+01 1.600000000e+01 1.159335123e-09 7.016834847e-11 0.000000000e+00 0.000000000e+00 -1.802427552e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 -1.802426911e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 -1.305441923e-15 0.000000000e+00  3.769631203e-09 7.016834847e-11 -1.205486992e-15 
d 1.93601245328652e-07 1.600000000e+01 1.600000000e+01 9.747395433e-10 7.159093903e-11 0.000000000e+00 0.000000000e+00 -1.631670590e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 -1.631670591e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 -4.531446483e-15 0.000000000e+00  3.363124043e-09 7.159093903e-11 -1.295850346e-15 
d 2.48891994372674e-07 1.600000000e+01 1.600000000e+01 8.792137605e-10 7.287851548e-11 0.000000000e+00 0.000000000e+00 -1.490534724e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 -1.490534083e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 -2.237196467e-13 0.000000000e+00  2.844561318e-09 7.287851548e-11 -1.447691606e-15 
d 2.76537368894684e-07 1.600000000e+01 1.600000000e+01 6.630710868e-10 7.623208274e-11 0.000000000e+00 0.000000000e+00 -1.270748616e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 -1.270749044e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 -8.569840699e-16 0.000000000e+00  2.576873380e-09 7.623208274e-11 -1.516352698e-15 
d 3.04182743416695e-07 1.600000000e+01 1.600000000e+01 7.939410505e-10 7.790335103e-11 0.000000000e+00 0.000000000e+00 -1.126501508e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 -1.126502150e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 4.784883465e-14 0.000000000e+00  2.393363736e-09 7.790335103e-11 -1.579961021e-15 
d 3.31828117938706e-07 1.600000000e+01 1.600000000e+01 7.605164401e-10 7.960166673e-11 0.000000000e+00 0.000000000e+00 -1.049389976e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 -1.049389335e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 5.031351411e-14 0.000000000e+00  2.236524734e-09 7.960166673e-11 -1.639222114e-15 
d 3.59473492460717e-07 1.600000000e+01 1.600000000e+01 7.306900514e-10 8.131979286e-11 0.000000000e+00 0.000000000e+00 -9.835154475e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -9.835165175e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 5.144473712e-14 0.000000000e+00  2.100837370e-09 8.131979286e-11 -1.694715150e-15 
d 3.87118866982727e-07 1.600000000e+01 1.600000000e+01 7.039033180e-10 8.305220324e-11 0.000000000e+00 0.000000000e+00 -9.265552373e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -9.265539545e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 5.176150020e-14 0.000000000e+00  1.982215095e-09 8.305220324e-11 -1.746907493e-15 
d 4.42409616026749e-07 1.600000000e+01 1.600000000e+01 6.951126682e-10 8.495194169e-11 0.000000000e+00 0.000000000e+00 -8.938633302e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -8.938626889e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 1.222114918e-14 0.000000000e+00  1.803738078e-09 8.495194169e-11 -1.840920188e-15 
d 4.97700365070770e-07 1.600000000e+01 1.600000000e+01 6.002440040e-10 8.840924804e-11 0.000000000e+00 0.000000000e+00 -8.252091573e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -8.252085162e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 3.776283923e-15 0.000000000e+00  1.644019326e-09 8.840924804e-11 -1.926028861e-15 
d 5.52991114114792e-07 1.600000000e+01 1.600000000e+01 5.725378722e-10 9.185951339e-11 0.000000000e+00 0.000000000e+00 -7.548317830e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -7.548311419e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 1.036098503e-14 0.000000000e+00  1.512856837e-09 9.185951339e-11 -2.003806493e-15 
d 6.08281863158813e-07 1.600000000e+01 1.600000000e+01 5.481792939e-10 9.528705827e-11 0.000000000e+00 0.000000000e+00 -6.970600783e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -6.970611480e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 1.455428383e-14 0.000000000e+00  1.403130980e-09 9.528705827e-11 -2.075417579e-15 
d 6.63572612202835e-07 1.600000000e+01 1.600000000e+01 5.267052005e-10 9.867767553e-11 0.000000000e+00 0.000000000e+00 -6.487215525e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -6.487204834e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 1.721021911e-14 0.000000000e+00  1.309925949e-09 9.867767553e-11 -2.141761924e-15 
d 7.18863361246856e-07 1.600000000e+01 1.600000000e+01 5.076786625e-10 1.020184019e-10 0.000000000e+00 0.000000000e+00 -6.076315208e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -6.076325900e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 1.885686694e-14 0.000000000e+00  1.229732324e-09 1.020184019e-10 -2.203549923e-15 
d 7.74154110290878e-07 1.600000000e+01 1.600000000e+01 4.907291098e-10 1.052974115e-10 0.000000000e+00 0.000000000e+00 -5.722430541e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -5.722439094e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 1.982561195e-14 0.000000000e+00  1.159975904e-09 1.052974115e-10 -2.261352920e-15 
d 8.84735608378921e-07 1.600000000e+01 1.600000000e+01 4.880612661e-10 1.093087283e-10 0.000000000e+00 0.000000000e+00 -5.568708161e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -5.568706030e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -2.181593246e-15 0.000000000e+00  1.056049270e-09 1.093087283e-10 -2.364476786e-15 
d 9.95317106466964e-07 1.600000000e+01 1.600000000e+01 4.282381918e-10 1.152295536e-10 0.000000000e+00 0.000000000e+00 -5.116143415e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -5.116128446e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -6.703616986e-15 0.000000000e+00  9.633695739e-10 1.152295536e-10 -2.456901594e-15 
d 1.10589860455501e-06 1.600000000e+01 1.600000000e+01 4.109460216e-10 1.207843583e-10 0.000000000e+00 0.000000000e+00 -4.681147263e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -4.681157961e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -1.294251198e-15 0.000000000e+00  8.878358243e-10 1.207843583e-10 -2.540548954e-15 
d 1.21648010264305e-06 1.600000000e+01 1.600000000e+01 3.959760281e-10 1.259426003e-10 0.000000000e+00 0.000000000e+00 -4.325906737e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -4.325917434e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 2.281653007e-15 0.000000000e+00  8.250659329e-10 1.259426003e-10 -2.616837445e-15 
d 1.32706160073109e-06 1.600000000e+01 1.600000000e+01 3.829270285e-10 1.306915735e-10 0.000000000e+00 0.000000000e+00 -4.029983673e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -4.029987958e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 4.706238175e-15 0.000000000e+00  7.720616785e-10 1.306915735e-10 -2.686864852e-15 
d 1.43764309881914e-06 1.600000000e+01 1.600000000e+01 3.714507508e-10 1.350345072e-10 0.000000000e+00 0.000000000e+00 -3.779530861e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -3.779535142e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 6.368959783e-15 0.000000000e+00  7.266985753e-10 1.350345072e-10 -2.751499861e-15 
d 1.65880609499522e-06 1.600000000e+01 1.600000000e+01 3.703703873e-10 1.400344348e-10 0.000000000e+00 0.000000000e+00 -3.698386175e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -3.698381903e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -4.519668518e-15 0.000000000e+00  6.607840359e-10 1.400344348e-10 -2.864441176e-15 
d 2.10113208734739e-06 1.600000000e+01 1.600000000e+01 3.320395519e-10 1.482248896e-10 0.000000000e+00 0.000000000e+00 -3.543164676e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -3.543160408e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -3.934068747e-14 0.000000000e+00  5.686712532e-10 1.482248896e-10 -3.045102531e-15 
d 2.98578407205174e-06 1.600000000e+01 1.600000000e+01 2.813833079e-10 1.593130138e-10 0.000000000e+00 0.000000000e+00 -3.208366074e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -3.208361803e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -8.828609005e-14 0.000000000e+00  4.605654360e-10 1.593130138e-10 -3.297116784e-15 
d 4.75508804146043e-06 1.600000000e+01 1.600000000e+01 2.366505605e-10 1.726462313e-10 0.000000000e+00 0.000000000e+00 -2.692404906e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -2.692415602e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -1.215897760e-13 0.000000000e+00  3.578788264e-10 1.726462313e-10 -3.596216014e-15 
d 8.21008067740138e-06 1.600000000e+01 1.600000000e+01 2.095489047e-10 1.878071175e-10 0.000000000e+00 0.000000000e+00 -2.118618284e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -2.118618282e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -1.111042267e-13 0.000000000e+00  2.822834574e-10 1.878071175e-10 -3.872618926e-15 
d 1.42121024418426e-05 1.600000000e+01 1.600000000e+01 1.953300745e-10 1.904232423e-10 0.000000000e+00 0.000000000e+00 -1.578709793e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -1.578699109e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -3.832949594e-14 0.000000000e+00  2.349118390e-10 1.904232423e-10 -4.051625371e-15 
d 2.42121024418426e-05 1.600000000e+01 1.600000000e+01 1.950241275e-10 2.012007111e-10 0.000000000e+00 0.000000000e+00 -1.281365049e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -1.281369329e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -9.102268054e-14 0.000000000e+00  2.194256979e-10 2.012007111e-10 -4.163941721e-15 
d 3.42121024418426e-05 1.600000000e+01 1.600000000e+01 2.065620608e-10 2.088891364e-10 0.000000000e+00 0.000000000e+00 -1.150216756e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -1.150218892e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -1.613025569e-14 0.000000000e+00  2.199979506e-10 2.088891364e-10 -4.208119717e-15 
d 4.42121024418426e-05 1.600000000e+01 1.600000000e+01 2.113570163e-10 2.121711669e-10 0.000000000e+00 0.000000000e+00 -1.128819686e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -1.128821829e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -5.677987378e-15 0.000000000e+00  2.160451689e-10 2.121711669e-10 -4.232357706e-15 
d 5.42121024418426e-05 1.600000000e+01 1.600000000e+01 2.134222229e-10 2.136781275e-10 0.000000000e+00 0.000000000e+00 -1.091459380e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -1.091459378e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -1.937530464e-15 0.000000000e+00  2.150067611e-10 2.136781275e-10 -4.241272148e-15 
d 6.42121024418426e-05 1.600000000e+01 1.600000000e+01 2.141969429e-10 2.142821327e-10 0.000000000e+00 0.000000000e+00 -1.079385961e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -1.079400934e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -6.702840141e-16 0.000000000e+00  2.147481253e-10 2.142821327e-10 -4.244503783e-15 
d 7.42121024418426e-05 1.600000000e+01 1.600000000e+01 2.144790353e-10 2.145104737e-10 0.000000000e+00 0.000000000e+00 -1.075363567e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -1.075361429e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -2.375718444e-16 0.000000000e+00  2.146728561e-10 2.145104737e-10 -4.245638746e-15 
d 8.42121024418426e-05 1.600000000e+01 1.600000000e+01 2.145815278e-10 2.145927558e-10 0.000000000e+00 0.000000000e+00 -1.073954014e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -1.073932627e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -8.362860107e-17 0.000000000e+00  2.146488536e-10 2.145927558e-10 -4.246032498e-15 
d 9.42121024418426e-05 1.600000000e+01 1.600000000e+01 2.146175679e-10 2.146214819e-10 0.000000000e+00 0.000000000e+00 -1.073444670e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -1.073448946e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -2.901639637e-17 0.000000000e+00  2.146408461e-10 2.146214819e-10 -4.246168626e-15 
d 1.04212102441843e-04 1.600000000e+01 1.600000000e+01 2.146300852e-10 2.146314359e-10 0.000000000e+00 0.000000000e+00 -1.073279789e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -1.073266962e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -9.272487152e-18 0.000000000e+00  2.146381224e-10 2.146314359e-10 -4.246215670e-15 
d 1.14212102441843e-04 1.600000000e+01 1.600000000e+01 2.146344131e-10 2.146348778e-10 0.000000000e+00 0.000000000e+00 -1.073206265e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -1.073221240e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -2.966542536e-18 0.000000000e+00  2.146371883e-10 2.146348778e-10 -4.246231935e-15 
d 1.24212102441843e-04 1.600000000e+01 1.600000000e+01 2.146359079e-10 2.146360677e-10 0.000000000e+00 0.000000000e+00 -1.073188881e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -1.073201714e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -4.495503206e-19 0.000000000e+00  2.146368666e-10 2.146360677e-10 -4.246237561e-15 
d 1.34212102441843e-04 1.600000000e+01 1.600000000e+01 2.146364242e-10 2.146364792e-10 0.000000000e+00 0.000000000e+00 -1.073195200e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -1.073180223e-10 0.000000000e+00 0.000000000e+00 0.000000000e+00 -3.214570273e-19 0.000000000e+00  2.146367556e-10 2.146364792e-10 -4.246239509e-15 
