d 56 78105979468412000 0.092969672145820165 0.43977940746458338 0.014773 0.0123035
d 57 86871278486597088 0.1036164707695555 0.54791059060362146 0.0150567 0.0126891
d 58 79536771935822896 0.1096562183361732 0.4974708201216258 0.0128273 0.0123935
d 59 77337406453347216 0.090540049211307594 0.4840943510220771 0.0146345 0.01209
d 60 85458651309522880 0.096487319539849084 0.42968106138579332 0.016248 0.0128679
d 61 89145223980309728 0.097486655033783967 0.46166317226541431 0.0168505 0.013014
d 62 79031693054191536 0.10759036069917161 0.43461868682445332 0.0132996 0.0125361
d 63 79405754099433120 0.091571263461879285 0.40497461859588652 0.0154828 0.0124968
d 64 73224316710771008 0.1129574766874034 0.48066377892135093 0.0111385 0.012021
d 65 77157750753969376 0.1103254083742225 0.46241367580332687 0.012405 0.0123409
d 66 86519739769890480 0.1050475389042867 0.50200159653256937 0.0150005 0.0128016
d 67 83144686560185296 0.1033566515790712 0.54139436371190131 0.0142313 0.012458
d 68 80218104331498672 0.098988997890014196 0.48356842698923169 0.0143453 0.0123707
d 69 88088779601925632 0.089525467371631362 0.39548657269986448 0.0180668 0.0130819
d 70 76818012605253184 0.092307245267857954 0.53744273558095201 0.0140634 0.0119248
d 71 83294826056934432 0.1169137381296691 0.53797149791010701 0.0125722 0.0126159
d 72 80052892354452592 0.1237171731352994 0.51389952848317455 0.0111787 0.0124675
d 73 78819140959026480 0.097724475962256765 0.54265830472744991 0.0138945 0.0121025
d 74 87269894202300400 0.112673536554142 0.5095646531688609 0.0141189 0.0129165
d 75 78479844160173232 0.1017689323471514 0.5262603549043543 0.0133955 0.0121631
d 76 75687307029430160 0.1204429008337128 0.52751914438285141 0.0106186 0.0120997
d 77 80513934183097216 0.093069665999090945 0.57104072700678754 0.0147511 0.0120938
d 78 83344315241205152 0.092718779703850535 0.47842591738009949 0.0159226 0.0125344
d 79 82256348922241152 0.10075014627259581 0.56431738478856608 0.0142551 0.0123156
d 80 74546299628601792 0.084849189713316189 0.45662620761877137 0.0147006 0.0119243
d 81 80457291980930672 0.092573401230618552 0.52568640695339264 0.0149922 0.0122049
d 82 81982647379347792 0.1097477813998517 0.45896392320766072 0.0135803 0.0126782
d 83 84118640553935040 0.091103188071150698 0.56045092021367815 0.0159427 0.0123341
d 84 84008834112991840 0.097407339984771149 0.48683725743940781 0.015453 0.0126004
d 85 85583256827873664 0.11572439869565659 0.47484247775903732 0.0135383 0.0129343
d 86 86716636847364080 0.077362775867599404 0.47234901867364237 0.0188231 0.0126032
d 87 72110854265287728 0.1012478754867758 0.54067875934478082 0.0119124 0.0116721
d 88 83159093724166512 0.0825639470134511 0.46803746037131422 0.0172022 0.012448
d 89 79885206766255040 0.10127341907490341 0.37918529975557708 0.0146277 0.0127371
d 90 74894657661081792 0.1133807894558376 0.56471260679511437 0.0110827 0.011924
d 91 69128543130700120 0.1061988359624442 0.59087529105066106 0.0105157 0.0113871
d 92 77011409030582752 0.1074611642760213 0.40983114649467001 0.0129985 0.012487
d 93 86914121999014864 0.1007728433324406 0.53218844126417875 0.0155063 0.0126994
d 94 77205712931957360 0.10731887794834299 0.5342138516271514 0.0124201 0.0121114
d 95 76196166463367216 0.1018840662417398 0.54275294402382368 0.0127794 0.0119651
d 96 77965089914019680 0.086657678978879507 0.55444848346989484 0.0149378 0.0118989
d 97 82058145223435408 0.077453099739739906 0.41226908067460488 0.0178588 0.0124885
d 98 80613092627594240 0.1044334040971167 0.54721212399288477 0.0134911 0.0122855
d 99 80326649746936208 0.089453705997801919 0.55333087102206813 0.015215 0.0120879
d 100 80834403199050000 0.1181599659292633 0.57085012402721724 0.011747 0.0123755
d 101 74209252961749824 0.10359651385493961 0.46088565378139279 0.0124987 0.0120695
d 102 74090711066867376 0.095331518195007389 0.38873269096756452 0.0138164 0.0122306
d 103 81135806022151040 0.10691098285232981 0.46733504557429151 0.0136844 0.0125641
d 104 83691653713427280 0.100388711693469 0.57138929006114447 0.0146185 0.0123889
d 105 79426228564285552 0.104510672600336 0.41844164397398542 0.0138608 0.0125877
d 106 72081701743950880 0.1039059550718017 0.50064680392603511 0.0117814 0.0117995
d 107 84606650685332576 0.089392766702694415 0.43222337715761572 0.0169278 0.0127306
d 108 84566464557115824 0.1011500598577673 0.49486319966686748 0.0150646 0.0126524
d 109 80783226990173856 0.1046937372304816 0.50948045992316648 0.0136594 0.0123944
d 110 80009175189694560 0.1117528860972808 0.51487590381619741 0.0125966 0.0123995
d 111 75204496475736480 0.088865375518647469 0.46221425612438932 0.0143871 0.011991
d 112 78238897933188768 0.091859335156502742 0.54752776553647653 0.0144273 0.0119897
d 113 80666625945382192 0.1068873798375734 0.53070827017147271 0.0132694 0.0123559
d 114 86175867389232272 0.099956399446431407 0.45273853601025321 0.015839 0.0128752
d 115 80365223598396896 0.093289790056617541 0.40620179237898668 0.015514 0.0125759
d 116 75124700480633152 0.098795692210307859 0.39356147419187998 0.0136495 0.012322
d 117 73909398898180976 0.076261098024990759 0.46952530484696958 0.0154195 0.0117537
d 118 81284897858603664 0.097410364150291487 0.48461248957311359 0.0147921 0.012424
d 119 81828735606868496 0.095718862817700825 0.48338683339977828 0.0151426 0.0124481
d 120 83298304463077440 0.10320919844651549 0.41728792979054669 0.0149492 0.0128405
d 121 76081278951069264 0.098711509845414158 0.49431383200268758 0.0133281 0.0120518
d 122 67181932820516192 0.099528378108226262 0.51533088138344507 0.0110424 0.0113578
d 123 78558953971487456 0.1013238996246974 0.46095928504381922 0.0137853 0.0123492
d 124 80926208503556656 0.1131360588590956 0.43528992415791629 0.0130616 0.0127207
d 125 75677100431733520 0.086563801416472547 0.53253666406070943 0.0144516 0.0118007
d 126 78194855599426656 0.1021322078640262 0.49369924167688201 0.0134386 0.0122335
d 127 82966460654513232 0.10156911448333621 0.44983661407027747 0.0148673 0.0126882
d 128 77265296216070880 0.083171086548557274 0.5652850876768355 0.0151183 0.0117882
Q 10000 1 ex_id
Q 10001 1 doping
Q 10002 1 recess
Q 10003 1 gate_length
Q 10004 1 id0
Q 10005 1 gm
EOF 1915793425
