v ATLAS
# This file was created by ATLAS version 5.26.1.R on Wed Apr 18 02:25:45 2018.
#SSF 2.0 generic
##############################################################################
#                    Copyright (c) 1984 - 2018                               #
#                    Silvaco Inc. All rights reserved                        #
#                                                                            #
# This file format and the following Key are copyright Silvaco Inc.          #
# You may not use, this format or key without reproducing this message in    #
# full and obtaining express written permission from Silvaco Inc.            #
#                                                                            #
# To obtain such permission please contact: Silvaco Inc.                     #
#                                           support@silvaco.com              #
#                                                                            #
# KEY=SVC86hn7562asdx                       PROD=345                         #
##############################################################################
# Electrode #0 = 0 (V) 
# Electrode #1 = 0 (V) 
o 1 Energy (eV) 
o 2 Transmission  (electrons)  
o 3 DOS(1/eV cm)  (electrons)  y=-0.03 
o 4 DOS(1/eV cm)  (electrons)  y=0.01 
o 5 DOS(1/eV cm)  (electrons)  y=0.014 
o 6 DOS(1/eV cm)  (electrons)  y=0.018 
o 7 DOS(1/eV cm)  (electrons)  y=0.06 
o 8 J(A/eV)  (electrons)  y=0.06 
p 8 3000  3001  3002  3003  3004  3005  3006  3007 
d  -0.111881001   1e-14   1.77414435e-14   9.64445628e-15   1e-14   9.56068112e-15   1.95841349e-14   2.43413403e-26  
d  -0.111462289   1e-14   2.47976094e-14   9.64445628e-15   1e-14   9.56068112e-15   2.73720262e-14   2.43413403e-26  
d  -0.110823855   1e-14   4.13245583e-14   9.64445628e-15   1e-14   9.56068112e-15   4.5611783e-14   2.43413403e-26  
d  -0.109516713   1e-14   1.17646783e-13   9.64445628e-15   1e-14   9.56068112e-15   1.29834293e-13   2.43413403e-26  
d  -0.109438438   1e-14   1.25256445e-13   9.64445628e-15   1e-14   9.56068112e-15   1.38231116e-13   2.43413403e-26  
d  -0.108177331   1e-14   3.43978679e-13   9.64445628e-15   1e-14   9.56068112e-15   3.79557641e-13   2.43413403e-26  
d  -0.107084473   1e-14   8.26063327e-13   9.64445628e-15   1e-14   9.56068112e-15   9.11394257e-13   2.43413403e-26  
d  -0.107084471   1e-14   8.26064626e-13   9.64445628e-15   1e-14   9.56068112e-15   9.1139569e-13   2.43413403e-26  
d  -0.107084469   1e-14   8.26065925e-13   9.64445628e-15   1e-14   9.56068112e-15   9.11397123e-13   2.43413403e-26  
d  -0.106995875   1e-14   8.86892276e-13   9.64445628e-15   1e-14   9.56068112e-15   9.78496841e-13   2.43413403e-26  
d  -0.106501107   1e-14   1.31894234e-12   9.64445628e-15   1e-14   9.56068112e-15   1.45508931e-12   2.43413403e-26  
d  -0.105209546   1e-14   3.71895395e-12   9.64445628e-15   1e-14   9.56068112e-15   4.10221551e-12   2.43413403e-26  
d  -0.104553313   1e-14   6.29967793e-12   9.64445628e-15   1e-14   9.56068112e-15   6.94834623e-12   2.43413403e-26  
d  -0.103917986   1e-14   1.04960834e-11   9.64445628e-15   1e-14   9.56068112e-15   1.15759404e-11   2.43413403e-26  
d  -0.103341177   1e-14   1.66880589e-11   9.64445628e-15   1e-14   9.56068112e-15   1.84036227e-11   2.43413403e-26  
d  -0.103024031   1e-14   2.15360831e-11   9.64445628e-15   1e-14   9.56068112e-15   2.37490729e-11   2.43413403e-26  
d  -0.102607801   1e-14   3.01004937e-11   9.64445628e-15   1e-14   9.56068112e-15   3.31917592e-11   2.43413403e-26  
d  -0.10219157   1e-14   4.20753611e-11   9.64445628e-15   1e-14   9.56068112e-15   4.63939044e-11   2.43413403e-26  
d  -0.10211075   1e-14   4.49031215e-11   9.64445628e-15   1e-14   9.56068112e-15   4.95113754e-11   2.43413403e-26  
d  -0.10103911   1e-14   1.06418115e-10   9.64445628e-15   1e-14   9.56068112e-15   1.17322626e-10   2.43413403e-26  
d  -0.0998549887   1e-14   2.76361505e-10   9.64445628e-15   1e-14   9.56068112e-15   3.04629932e-10   2.43413403e-26  
d  -0.099668187   1e-14   3.21292001e-10   9.64445628e-15   1e-14   9.56068112e-15   3.54146918e-10   2.43413403e-26  
d  -0.0994044986   1e-14   3.97436905e-10   9.64445628e-15   1e-14   9.56068112e-15   4.38061857e-10   2.43413403e-26  
d  -0.0991735909   1e-14   4.7881904e-10   9.64445628e-15   1e-14   9.56068112e-15   5.27745171e-10   2.43413403e-26  
d  -0.0989426832   1e-14   5.76887923e-10   9.64445628e-15   1e-14   9.56068112e-15   6.35813592e-10   2.43413403e-26  
d  -0.0982205962   1e-14   1.0333618e-09   9.64445628e-15   1e-14   9.56068112e-15   1.13879288e-09   2.43413403e-26  
d  -0.0972256243   1e-14   2.30870155e-09   9.64445628e-15   1e-14   9.56068112e-15   2.54387021e-09   2.43413403e-26  
d  -0.0971451206   1e-14   2.46393682e-09   9.64445628e-15   1e-14   9.56068112e-15   2.7148845e-09   2.43413403e-26  
d  -0.0960696451   1e-14   5.88038756e-09   9.64445628e-15   1e-14   9.56068112e-15   6.47820482e-09   2.43413403e-26  
d  -0.0953460565   1e-14   1.05635932e-08   9.64445628e-15   1e-14   9.56068112e-15   1.16361618e-08   2.43413403e-26  
d  -0.0949159563   1e-14   1.49665845e-08   9.64445628e-15   1e-14   9.56068112e-15   1.64850434e-08   2.43413403e-26  
d  -0.0949159524   1e-14   1.49666327e-08   9.64445628e-15   1e-14   9.56068112e-15   1.64850965e-08   2.43413403e-26  
d  -0.0947830615   1e-14   1.66682461e-08   9.64445628e-15   1e-14   9.56068112e-15   1.83589452e-08   2.43413403e-26  
d  -0.0942851711   1e-14   2.49553736e-08   9.64445628e-15   1e-14   9.56068112e-15   2.7484361e-08   2.43413403e-26  
d  -0.0933042848   1e-14   5.53041068e-08   9.64445628e-15   1e-14   9.56068112e-15   6.08983731e-08   2.43413403e-26  
d  -0.0923404988   1e-14   1.20980023e-07   9.64445628e-15   1e-14   9.56068112e-15   1.33194874e-07   2.43413403e-26  
d  -0.0923264627   1e-14   1.22367911e-07   9.64445628e-15   1e-14   9.56068112e-15   1.34722549e-07   2.43413403e-26  
d  -0.0919079852   1e-14   1.71950801e-07   9.64445628e-15   1e-14   9.56068112e-15   1.89297031e-07   2.43413403e-26  
d  -0.0913109087   1e-14   2.79464955e-07   9.64445628e-15   1e-14   9.56068112e-15   3.07622995e-07   2.43413403e-26  
d  -0.0900979632   1e-14   7.50447989e-07   9.64445628e-15   1e-14   9.56068112e-15   8.25868562e-07   2.43413403e-26  
d  -0.0900514685   1e-14   7.79433025e-07   9.64445628e-15   1e-14   9.56068112e-15   8.57758783e-07   2.43413403e-26  
d  -0.089897936   1e-14   8.83351914e-07   9.64445628e-15   1e-14   9.56068112e-15   9.7209113e-07   2.43413403e-26  
d  -0.0894982836   1e-14   1.22370626e-06   9.64445628e-15   1e-14   9.56068112e-15   1.3465294e-06   2.43413403e-26  
d  -0.0888375208   1e-14   2.09833412e-06   9.64445628e-15   1e-14   9.56068112e-15   2.30863352e-06   2.43413403e-26  
d  -0.0880494043   1e-14   3.99493913e-06   9.64445628e-15   1e-14   9.56068112e-15   4.39459688e-06   2.43413403e-26  
d  -0.0874553733   1e-14   6.49389006e-06   9.64445628e-15   1e-14   9.56068112e-15   7.14263544e-06   2.43413403e-26  
d  -0.0872604238   1e-14   7.61715002e-06   9.64445628e-15   1e-14   9.56068112e-15   8.37775442e-06   2.43413403e-26  
d  -0.0865103545   1e-14   1.40793262e-05   9.64445628e-15   1e-14   9.56068112e-15   1.54826295e-05   2.43413403e-26  
d  -0.0861678355   1e-14   1.86432733e-05   9.64445628e-15   1e-14   9.56068112e-15   2.0499879e-05   2.43413403e-26  
d  -0.0852032022   1e-14   4.11463365e-05   9.64445628e-15   1e-14   9.56068112e-15   4.5233772e-05   2.43413403e-26  
d  -0.0850128106   1e-14   4.81126743e-05   9.64445628e-15   1e-14   9.56068112e-15   5.28897397e-05   2.43413403e-26  
d  -0.0848198629   1e-14   5.63798596e-05   9.64445628e-15   1e-14   9.56068112e-15   6.19748953e-05   2.43413403e-26  
d  -0.0841411404   1e-14   9.85288121e-05   9.64445628e-15   1e-14   9.56068112e-15   0.000108288663   2.43413403e-26  
d  -0.0835588269   1e-14   0.000159154438   9.64445628e-15   1e-14   9.56068112e-15   0.000174894044   2.43413403e-26  
d  -0.0828956634   1e-14   0.000274970524   9.64445628e-15   1e-14   9.56068112e-15   0.000302112146   2.43413403e-26  
d  -0.0825702478   1e-14   0.000359692688   9.64445628e-15   1e-14   9.56068112e-15   0.000395163164   2.43413403e-26  
d  -0.0824422968   1e-14   0.000399777063   9.64445628e-15   1e-14   9.56068112e-15   0.000439185454   2.43413403e-26  
d  -0.0820266255   1e-14   0.000563605733   9.64445628e-15   1e-14   9.56068112e-15   0.000619094464   2.43413403e-26  
d  -0.0812356176   1e-14   0.00108442559   9.64445628e-15   1e-14   9.56068112e-15   0.00119093043   2.43413403e-26  
d  -0.0806948944   1e-14   0.00169743353   9.64445628e-15   1e-14   9.56068112e-15   0.00186385705   2.43413403e-26  
d  -0.080353429   1e-14   0.00225324606   1.05395971e-14   1e-14   9.56068112e-15   0.0024739186   2.43413403e-26  
d  -0.0801276851   1e-14   0.00271764008   1.31971364e-14   1e-14   9.56068112e-15   0.0029835952   2.43413403e-26  
d  -0.0800872492   1e-14   0.00281044063   1.37398212e-14   1e-14   9.56068112e-15   0.00308544056   2.43413403e-26  
d  -0.0795618398   1e-14   0.00434901684   2.32081388e-14   1e-14   9.56068112e-15   0.00477381384   2.43413403e-26  
d  -0.0790364304   1e-14   0.00673394406   3.92444535e-14   1e-14   9.56068112e-15   0.00739050011   2.43413403e-26  
d  -0.0781143807   1e-14   0.0145263095   9.89333349e-14   1e-14   1.79526566e-14   0.0159379469   2.43413403e-26  
d  -0.0776851223   1e-14   0.0207921052   1.52346163e-13   1e-14   2.77359698e-14   0.0228094264   2.43413403e-26  
d  -0.0774444619   1e-14   0.0254274373   1.94133743e-13   1e-14   3.5408981e-14   0.0278922551   2.43413403e-26  
d  -0.0769324665   1e-14   0.0390362585   3.25415184e-13   1e-14   5.95876583e-14   0.0428128033   2.43413403e-26  
d  -0.0765821608   1e-14   0.0523621299   4.6369589e-13   1e-14   8.51375943e-14   0.0574208969   2.43413403e-26  
d  -0.0762129695   1e-14   0.0713842116   6.73899518e-13   1e-14   1.24084632e-13   0.0782705103   2.43413403e-26  
d  -0.0756717813   1e-14   0.112510496   1.16713647e-12   1e-14   2.15803382e-13   0.123340023   2.43413403e-26  
d  -0.0752425596   1e-14   0.161500323   1.80615806e-12   1e-14   3.35068887e-13   0.177017115   2.43413403e-26  
d  -0.0750854628   1e-14   0.184370018   2.1196593e-12   1e-14   3.93706708e-13   0.202072157   2.43413403e-26  
d  -0.0745220423   1e-14   0.296655534   3.76729656e-12   1e-14   7.02804998e-13   0.325068401   2.43413403e-26  
d  -0.0739343581   1e-14   0.487749031   6.8762875e-12   1e-14   1.28867802e-12   0.53434009   2.43413403e-26  
d  -0.0735438939   1e-14   0.679140973   1.02671981e-11   1e-14   1.9300318e-12   0.743896327   2.43413403e-26  
d  -0.0729235906   1e-14   1.15038746   1.94461418e-11   1e-14   3.67325725e-12   1.25974938   2.43413403e-26  
d  -0.0727999969   1e-14   1.27798072   2.20913516e-11   1e-14   4.17696093e-12   1.39939864   2.43413403e-26  
d  -0.0726406028   1e-14   1.46377544   2.60445014e-11   1e-14   4.93056271e-12   1.60273554   2.43413403e-26  
d  -0.0721892285   1e-14   2.15104522   4.15482198e-11   1e-14   7.89352187e-12   2.35478522   2.43413403e-26  
d  -0.0720634997   1e-14   2.3948604   4.73318717e-11   1e-14   9.00121332e-12   2.62154739   2.43413403e-26  
d  -0.0714437225   1e-14   4.06980167   9.01234269e-11   1e-14   1.72227887e-11   4.45377863   2.43413403e-26  
d  -0.070578929   1e-14   8.55398462   2.22348967e-10   1e-14   4.27826081e-11   9.3571996   2.43413403e-26  
d  -0.0703752788   1e-14   10.1944405   2.7525782e-10   1e-14   5.3048382e-11   11.150583   2.43413403e-26  
d  -0.0703574341   1e-14   10.3524758   2.80458969e-10   1e-14   5.40584028e-11   11.323341   2.43413403e-26  
d  -0.0699998171   1e-14   14.0954938   4.0833454e-10   1e-14   7.89299044e-11   15.414638   2.43413403e-26  
d  -0.0695988977   1e-14   19.9385656   6.22927746e-10   1e-14   1.20794279e-10   21.8000868   2.43413403e-26  
d  -0.0689589347   1e-14   34.7467161   1.22577943e-09   1e-14   2.38910113e-10   37.977976   2.43413403e-26  
d  -0.0685670017   1e-14   48.8834222   1.8586945e-09   1e-14   3.63403601e-10   53.4179384   2.43413403e-26  
d  -0.0681869218   1e-14   68.127725   2.78683449e-09   1.44235397e-14   5.46528434e-10   74.4316135   2.43413403e-26  
d  -0.0679148714   1e-14   86.4495164   3.72716039e-09   1.94238507e-14   7.32531401e-10   94.4341072   2.43413403e-26  
d  -0.0676060667   1e-14   113.355059   5.18896411e-09   2.72547794e-14   1.02236225e-09   123.802505   2.43413403e-26  
d  -0.0673805242   1e-14   138.221153   6.61146721e-09   3.49259996e-14   1.30499507e-09   150.940299   2.43413403e-26  
d  -0.0670117733   1e-14   191.314611   9.83586895e-09   5.24490004e-14   1.94720701e-09   208.87304   2.43413403e-26  
d  -0.0666910501   1e-14   254.04025   1.39113843e-08   7.47897232e-14   2.76116388e-09   277.300667   2.43413403e-26  
d  -0.0663160794   1e-14   354.277641   2.0894054e-08   1.13408673e-13   4.15967171e-09   386.624444   2.43413403e-26  
d  -0.0658317871   1e-14   545.339766   3.54184653e-08   1.94636215e-13   7.07892602e-09   594.943733   2.43413403e-26  
d  -0.0654723086   1e-14   752.15959   5.25014412e-08   2.91177084e-13   1.05238408e-08   820.378121   2.43413403e-26  
d  -0.0653645938   1e-14   828.431972   5.90924239e-08   3.28635837e-13   1.18553518e-08   903.501827   2.43413403e-26  
d  -0.0650058163   1e-14   1143.76035   8.77171576e-08   4.92332313e-13   1.76495234e-08   1247.09399   2.43413403e-26  
d  -0.0647189752   1e-14   1481.642   1.20445426e-07   6.81017359e-13   2.42913871e-08   1615.17276   2.43413403e-26  
d  -0.0644048303   1e-14   1969.24119   1.70682987e-07   9.72881291e-13   3.45115038e-08   2146.22651   2.43413403e-26  
d  -0.0639704959   1e-14   2923.77029   2.77060991e-07   1.59695533e-12   5.62197284e-08   3185.51015   2.43413403e-26  
d  -0.063386646   1e-14   4992.19582   5.33896799e-07   3.12394079e-12   1.08854258e-07   5436.63715   2.43413403e-26  
d  -0.0632081997   1e-14   5884.42286   6.53179711e-07   3.83951205e-12   1.33369354e-07   6407.38126   2.43413403e-26  
d  -0.0630297459   1e-14   6939.31864   7.99577211e-07   4.72174965e-12   1.63500687e-07   7554.93244   2.43413403e-26  
d  -0.0629332116   1e-14   7588.23115   8.92230179e-07   5.28203701e-12   1.82591369e-07   8260.75765   2.43413403e-26  
d  -0.0625324689   1e-14   11014.7756   1.40921279e-06   8.42939957e-12   2.89341192e-07   11986.9622   2.43413403e-26  
d  -0.0619924626   1e-14   18275.7246   2.62244308e-06   1.59072054e-11   5.40843114e-07   19879.4205   2.43413403e-26  
d  -0.061810337   1e-14   21704.5188   3.23817442e-06   1.97349982e-11   6.68833419e-07   23605.2288   2.43413403e-26  
d  -0.0617297895   1e-14   23424.1343   3.55561306e-06   2.17149071e-11   7.34887669e-07   25473.57   2.43413403e-26  
d  -0.0614064573   1e-14   31852.9199   5.18352285e-06   3.19234963e-11   1.07421584e-06   34629.4542   2.43413403e-26  
d  -0.0610831251   1e-14   43409.843   7.57662422e-06   4.70551607e-11   1.57435962e-06   47179.2439   2.43413403e-26  
d  -0.0607555024   1e-14   59547.3978   1.1162472e-05   6.99182542e-11   2.32577245e-06   64697.2913   2.43413403e-26  
d  -0.0605871831   1e-14   70118.0094   1.36375544e-05   8.57963029e-11   2.84544026e-06   76169.2345   2.43413403e-26  
d  -0.0602691661   1e-14   95672.7492   1.99567191e-05   1.26595318e-10   4.17492228e-06   103895.461   2.43413403e-26  
d  -0.0597828298   1e-14   154739.05   3.59550982e-05   2.30991848e-10   7.55223038e-06   167951.149   2.43413403e-26  
d  -0.0595426783   1e-14   196744.736   4.82365306e-05   3.11842544e-10   1.0152166e-05   213486.712   2.43413403e-26  
d  -0.0591000994   1e-14   307925.824   8.34047462e-05   5.45474587e-10   1.7618723e-05   333959.365   2.43413403e-26  
d  -0.0589739645   1e-14   350340.398   9.76432561e-05   6.40706886e-10   2.06482159e-05   379903.268   2.43413403e-26  
d  -0.0584892713   1e-14   578925.627   0.000180206902   1.197574e-09   3.82619748e-05   627405.252   2.43413403e-26  
d  -0.0584104011   1e-14   628879.614   0.000199331227   1.32740779e-09   4.23503609e-05   681474.456   2.43413403e-26  
d  -0.0581446204   1e-14   833131.23   0.000280743687   1.88263968e-09   5.97798899e-05   902498.103   2.43413403e-26  
d  -0.0580530654   1e-14   918695.337   0.000316202571   2.12552578e-09   6.73817683e-05   995065.753   2.43413403e-26  
d  -0.0577688031   1e-14   1248345.56   0.000459001164   3.10854787e-09   9.804408e-05   1351597.21   2.43413403e-26  
d  -0.0576069106   1e-14   1489810.4   0.000568901766   3.86927217e-09   0.000121683547   1612666.57   2.43413403e-26  
d  -0.0572586274   1e-14   2192171.05   0.000908576254   6.23638578e-09   0.000194903212   2371731.87   2.43413403e-26  
d  -0.05690049   1e-14   3289462.89   0.00148451446   1.02861605e-08   0.000319405213   3556886.08   2.43413403e-26  
d  -0.0566718995   1e-14   4281022.96   0.00204103228   1.42277702e-08   0.000439986234   4627250.48   2.43413403e-26  
d  -0.0565373575   1e-14   5005978.22   0.00246564987   1.72488647e-08   0.000532122434   5409521.36   2.43413403e-26  
d  -0.0563146891   1e-14   6494863.15   0.00337772427   2.37688301e-08   0.000730333206   7015414.3   2.43413403e-26  
d  -0.0560920206   1e-14   8427599.17   0.00463118938   3.27818923e-08   0.00100326255   9098751.31   2.43413403e-26  
d  -0.0557020577   1e-14   13165232.4   0.00798740761   5.71265077e-08   0.00173623691   14199734.7   2.43413403e-26  
d  -0.0556564229   1e-14   13845467.1   0.00850017711   6.0867622e-08   0.00184845286   14931447.2   2.43413403e-26  
d  -0.0553860788   1e-14   18415434   0.0121439551   8.75875682e-08   0.0026473338   19842228.9   2.43413403e-26  
d  -0.0553602927   1e-14   18896726   0.0125482652   9.05658292e-08   0.00273612262   20358860.4   2.43413403e-26  
d  -0.055169204   1e-14   22671775.3   0.0158628769   1.15073511e-07   0.00346500992   24406873.7   2.43413403e-26  
d  -0.0549075085   1e-14   28291709.2   0.021310626   1.55676432e-07   0.00466634979   30416761.7   2.43413403e-26  
d  -0.054645813   1e-14   34173597.8   0.0277810129   2.04365901e-07   0.00609781028   36680122.9   2.43413403e-26  
d  -0.0544185888   1e-14   39309526.9   0.0342090464   2.53183055e-07   0.00752412585   42121294.6   2.43413403e-26  
d  -0.0542096812   1e-14   43955711.6   0.0407854022   3.03542247e-07   0.00898720731   47016759.1   2.43413403e-26  
d  -0.0540007737   1e-14   48468256.9   0.0480170183   3.59360912e-07   0.0106001706   51742725.8   2.43413403e-26  
d  -0.0537662833   1e-14   53598143.1   0.0572150797   4.30882248e-07   0.0126555213   57081075.2   2.43413403e-26  
d  -0.0535204175   1e-14   59954229.9   0.0692027685   5.24593323e-07   0.0153396102   63697013.9   2.43413403e-26  
d  -0.0532745518   1e-14   66717047.2   0.0833613539   6.36090897e-07   0.0185176421   70704931.3   2.43413403e-26  
d  -0.0532594949   1e-14   67137113.2   0.084298329   6.43501603e-07   0.0187285671   71140076.2   2.43413403e-26  
d  -0.0530699857   1e-14   72470626.2   0.0968346349   7.4295627e-07   0.021549124   76633245.7   2.43413403e-26  
d  -0.0528758956   1e-14   77951155.8   0.111126375   8.5705504e-07   0.024771983   82246418.3   2.43413403e-26  
d  -0.0526816144   1e-14   83395989.5   0.127000719   9.84600495e-07   0.0283590976   87783267.6   2.43413403e-26  
d  -0.0523601478   1e-14   92162388.6   0.157002112   1.22774021e-06   0.0351578924   96595571   2.43413403e-26  
d  -0.0520396912   1e-14   100380050   0.192012225   1.51449915e-06   0.0431192499   104699740   2.43413403e-26  
d  -0.0517775363   1e-14   106533819   0.224855317   1.7860925e-06   0.0506103684   110616154   2.43413403e-26  
d  -0.0517273095   1e-14   107637498   0.231607857   1.84223386e-06   0.0521558477   111668725   2.43413403e-26  
d  -0.0517067833   1e-14   108086896   0.234419187   1.86560766e-06   0.0527955039   112080542   2.43413403e-26  
d  -0.0514817234   1e-14   112654390   0.266926617   2.13722377e-06   0.0602354073   116349466   2.43413403e-26  
d  -0.0512258507   1e-14   117221868   0.307989414   2.4830961e-06   0.0696631762   120634353   2.43413403e-26  
d  -0.050969978   1e-14   121280880   0.353810116   2.87229032e-06   0.0802109564   124445091   2.43413403e-26  
d  -0.0508169322   1e-14   123509297   0.383665132   3.12754362e-06   0.0870952617   126539016   2.43413403e-26  
d  -0.0507063243   1e-14   125038852   0.406421436   3.3229825e-06   0.0923549252   127977268   2.43413403e-26  
d  -0.0504499094   1e-14   128356362   0.463280722   3.81420208e-06   0.105511891   131099194   2.43413403e-26  
d  -0.0502262353   1e-14   131015963   0.517889542   4.28958426e-06   0.118168133   133605380   2.43413403e-26  
d  -0.050026987   1e-14   133232286   0.570611092   4.7519113e-06   0.130440034   135685050   2.43413403e-26  
d  -0.0499968047   1e-14   133555477   0.578962782   4.82545248e-06   0.132391952   135985165   2.43413403e-26  
d  -0.0499666225   1e-14   133873381   0.587436696   4.90010762e-06   0.134369247   136280969   2.43413403e-26  
d  -0.0499364402   1e-14   134185797   0.596033844   4.97573785e-06   0.136348758   136583354   2.43413403e-26  
d  -0.049658654   1e-14   136969440   0.679376319   5.71454254e-06   0.155826215   139181014   2.43413403e-26  
