v ATLAS
# This file was created by ATLAS version 5.26.1.R on Mon Apr 16 16:32:08 2018.
#SSF 2.0 generic
##############################################################################
#                    Copyright (c) 1984 - 2018                               #
#                    Silvaco Inc. All rights reserved                        #
#                                                                            #
# This file format and the following Key are copyright Silvaco Inc.          #
# You may not use, this format or key without reproducing this message in    #
# full and obtaining express written permission from Silvaco Inc.            #
#                                                                            #
# To obtain such permission please contact: Silvaco Inc.                     #
#                                           support@silvaco.com              #
#                                                                            #
# KEY=SVC86hn7562asdx                       PROD=345                         #
##############################################################################
y 3 700 711 15
z 0 1e+41 300
f 4 "gate" "source" "drain" "substrate" 
p 16 61 2 601 20 3 602 21 4 603 22 5 604 23 502 503 505 
d 1.00000000000000e-12 0.000000000e+00 0.000000000e+00 -9.104468955e-07 0.000000000e+00 0.000000000e+00 -9.854251187e-07 5.000000000e+00 5.000000000e+00 9.557476647e-06 0.000000000e+00 0.000000000e+00 -7.661606749e-06  1.736288629e-16 1.736288629e-16 1.083697593e+15 
d 1.20000000000000e-11 0.000000000e+00 0.000000000e+00 -4.303528821e-06 0.000000000e+00 0.000000000e+00 -7.038808610e-06 5.000000000e+00 5.000000000e+00 2.041512996e-04 0.000000000e+00 0.000000000e+00 -1.928089616e-04  1.853842332e-22 5.806121547e-15 1.157068265e+09 
d 1.30000000000000e-11 0.000000000e+00 0.000000000e+00 -3.576789914e-06 0.000000000e+00 0.000000000e+00 -5.749273044e-06 5.000000000e+00 5.000000000e+00 1.887144103e-04 0.000000000e+00 0.000000000e+00 -1.793883536e-04  2.644364065e-24 5.806121549e-15 1.650469238e+07 
d 1.40000000000000e-11 0.000000000e+00 0.000000000e+00 -2.866919375e-06 0.000000000e+00 0.000000000e+00 -4.500305583e-06 5.000000000e+00 5.000000000e+00 1.746336037e-04 0.000000000e+00 0.000000000e+00 -1.672664241e-04  2.287823189e-26 5.806121549e-15 1.427935679e+05 
d 1.50000000000000e-11 0.000000000e+00 0.000000000e+00 -2.183940834e-06 0.000000000e+00 0.000000000e+00 -3.310820312e-06 5.000000000e+00 5.000000000e+00 1.617557875e-04 0.000000000e+00 0.000000000e+00 -1.562610298e-04  1.200539428e-28 5.806121549e-15 7.493118750e+02 
d 1.60000000000000e-11 0.000000000e+00 0.000000000e+00 -1.538471448e-06 0.000000000e+00 0.000000000e+00 -2.198928885e-06 5.000000000e+00 5.000000000e+00 1.499720697e-04 0.000000000e+00 0.000000000e+00 -1.462346555e-04  3.821053837e-31 5.806121549e-15 2.384895446e+00 
d 1.70000000000000e-11 0.000000000e+00 0.000000000e+00 -9.388241513e-07 0.000000000e+00 0.000000000e+00 -1.178077175e-06 5.000000000e+00 5.000000000e+00 1.391895239e-04 0.000000000e+00 0.000000000e+00 -1.370726205e-04  7.376369185e-34 5.806121549e-15 4.603931279e-03 
d 1.80000000000000e-11 0.000000000e+00 0.000000000e+00 -3.900807073e-07 0.000000000e+00 0.000000000e+00 -2.564318408e-07 5.000000000e+00 5.000000000e+00 1.293194939e-04 0.000000000e+00 0.000000000e+00 -1.286729933e-04  8.636840354e-37 5.806121549e-15 5.390649310e-06 
d 1.90000000000000e-11 0.000000000e+00 0.000000000e+00 1.055613474e-07 0.000000000e+00 0.000000000e+00 5.624576988e-07 5.000000000e+00 5.000000000e+00 1.202758358e-04 0.000000000e+00 0.000000000e+00 -1.209438619e-04  6.133662820e-40 5.806121549e-15 3.828301079e-09 
d 2.00000000000000e-11 0.000000000e+00 0.000000000e+00 5.480408666e-07 0.000000000e+00 0.000000000e+00 1.279238426e-06 5.000000000e+00 5.000000000e+00 1.119768030e-04 0.000000000e+00 0.000000000e+00 -1.138040961e-04  2.642029506e-43 5.806121549e-15 1.649012133e-12 
d 2.10000000000000e-11 0.000000000e+00 0.000000000e+00 9.385741547e-07 0.000000000e+00 0.000000000e+00 1.897211887e-06 5.000000000e+00 5.000000000e+00 1.043469222e-04 0.000000000e+00 0.000000000e+00 -1.071827235e-04  6.902528171e-47 5.806121549e-15 4.308185308e-16 
d 2.20000000000000e-11 0.000000000e+00 0.000000000e+00 1.279210344e-06 0.000000000e+00 0.000000000e+00 2.421894909e-06 5.000000000e+00 5.000000000e+00 9.731789366e-05 0.000000000e+00 0.000000000e+00 -1.010190013e-04  1.093783761e-50 5.806121549e-15 6.826807528e-20 
d 2.30000000000000e-11 0.000000000e+00 0.000000000e+00 1.572463790e-06 0.000000000e+00 0.000000000e+00 2.859985203e-06 5.000000000e+00 5.000000000e+00 9.082848066e-05 0.000000000e+00 0.000000000e+00 -9.526093758e-05  1.051253642e-54 5.806121549e-15 6.561357498e-24 
d 2.40000000000000e-11 0.000000000e+00 0.000000000e+00 1.821331013e-06 0.000000000e+00 0.000000000e+00 3.218844173e-06 5.000000000e+00 5.000000000e+00 8.482428003e-05 0.000000000e+00 0.000000000e+00 -8.986451033e-05  6.128247757e-59 5.806121549e-15 3.824921290e-28 
d 2.50000000000000e-11 0.000000000e+00 0.000000000e+00 2.029142559e-06 0.000000000e+00 0.000000000e+00 3.506391633e-06 5.000000000e+00 5.000000000e+00 7.925663049e-05 0.000000000e+00 0.000000000e+00 -8.479217490e-05  2.166795253e-63 5.806121549e-15 1.352396578e-32 
d 2.60000000000000e-11 0.000000000e+00 0.000000000e+00 2.199583317e-06 0.000000000e+00 0.000000000e+00 3.730255461e-06 5.000000000e+00 5.000000000e+00 7.408306485e-05 0.000000000e+00 0.000000000e+00 -8.001290854e-05  4.646780894e-68 5.806121549e-15 2.900269681e-37 
d 2.70000000000000e-11 0.000000000e+00 0.000000000e+00 2.336226365e-06 0.000000000e+00 0.000000000e+00 3.897957055e-06 5.000000000e+00 5.000000000e+00 6.926560719e-05 0.000000000e+00 0.000000000e+00 -7.549979721e-05  6.044206222e-73 5.806121549e-15 3.772467102e-42 
d 2.80000000000000e-11 0.000000000e+00 0.000000000e+00 2.442608337e-06 0.000000000e+00 0.000000000e+00 4.016381392e-06 5.000000000e+00 5.000000000e+00 6.477058876e-05 0.000000000e+00 0.000000000e+00 -7.122988197e-05  4.768470621e-78 5.806121549e-15 2.976221837e-47 
d 2.90000000000000e-11 0.000000000e+00 0.000000000e+00 2.522151530e-06 0.000000000e+00 0.000000000e+00 4.092402882e-06 5.000000000e+00 5.000000000e+00 6.056884885e-05 0.000000000e+00 0.000000000e+00 -6.718346381e-05  2.281769170e-83 5.806121549e-15 1.424157087e-52 
d 3.00000000000000e-11 0.000000000e+00 0.000000000e+00 2.577976426e-06 0.000000000e+00 0.000000000e+00 4.131647638e-06 5.000000000e+00 5.000000000e+00 5.663409443e-05 0.000000000e+00 0.000000000e+00 -6.334372310e-05  6.622425230e-89 5.806121549e-15 4.133360180e-58 
d 3.10000000000000e-11 0.000000000e+00 0.000000000e+00 2.612970964e-06 0.000000000e+00 0.000000000e+00 4.139500144e-06 5.000000000e+00 5.000000000e+00 5.294364094e-05 0.000000000e+00 0.000000000e+00 -5.969611118e-05  1.165776183e-94 5.806121549e-15 7.276145350e-64 
d 3.20000000000000e-11 0.000000000e+00 0.000000000e+00 2.629752235e-06 0.000000000e+00 0.000000000e+00 4.120803565e-06 5.000000000e+00 5.000000000e+00 4.947753363e-05 0.000000000e+00 0.000000000e+00 -5.622808196e-05  1.244703906e-100 5.806121549e-15 7.768769567e-70 
d 3.30000000000000e-11 0.000000000e+00 0.000000000e+00 2.630709043e-06 0.000000000e+00 0.000000000e+00 4.079752180e-06 5.000000000e+00 5.000000000e+00 4.621831685e-05 0.000000000e+00 0.000000000e+00 -5.292876797e-05  8.060642965e-107 5.806121549e-15 5.031018018e-76 
d 3.40000000000000e-11 0.000000000e+00 0.000000000e+00 2.617960133e-06 0.000000000e+00 0.000000000e+00 4.020022389e-06 5.000000000e+00 5.000000000e+00 4.315073786e-05 0.000000000e+00 0.000000000e+00 -4.978870972e-05  3.166110566e-113 5.806121549e-15 1.976115227e-82 
d 3.50000000000000e-11 0.000000000e+00 0.000000000e+00 2.593393136e-06 0.000000000e+00 0.000000000e+00 3.944839297e-06 5.000000000e+00 5.000000000e+00 4.026148122e-05 0.000000000e+00 0.000000000e+00 -4.679970358e-05  7.542845776e-120 5.806121549e-15 4.707836976e-89 
d 3.60000000000000e-11 0.000000000e+00 0.000000000e+00 2.558694418e-06 0.000000000e+00 0.000000000e+00 3.857016337e-06 5.000000000e+00 5.000000000e+00 3.753896170e-05 0.000000000e+00 0.000000000e+00 -4.395467943e-05  1.089926315e-126 5.806121549e-15 6.802731433e-96 
d 3.70000000000000e-11 0.000000000e+00 0.000000000e+00 2.515345888e-06 0.000000000e+00 0.000000000e+00 3.758968452e-06 5.000000000e+00 5.000000000e+00 3.497319560e-05 0.000000000e+00 0.000000000e+00 -4.124751331e-05  9.552384761e-134 5.806121549e-15 5.962082685e-103 
d 3.80000000000000e-11 0.000000000e+00 0.000000000e+00 2.464653780e-06 0.000000000e+00 0.000000000e+00 3.652750293e-06 5.000000000e+00 5.000000000e+00 3.255545361e-05 0.000000000e+00 0.000000000e+00 -3.867285813e-05  5.077842606e-141 5.806121549e-15 3.169315122e-110 
d 3.90000000000000e-11 0.000000000e+00 0.000000000e+00 2.407760962e-06 0.000000000e+00 0.000000000e+00 3.540126450e-06 5.000000000e+00 5.000000000e+00 3.027815450e-05 0.000000000e+00 0.000000000e+00 -3.622604269e-05  1.637191278e-148 5.806121549e-15 1.021846378e-117 
d 4.00000000000000e-11 0.000000000e+00 0.000000000e+00 2.345682741e-06 0.000000000e+00 0.000000000e+00 3.422590788e-06 5.000000000e+00 5.000000000e+00 2.813464643e-05 0.000000000e+00 0.000000000e+00 -3.390292061e-05  3.201639052e-156 5.806121549e-15 1.998290189e-125 
d 4.10000000000000e-11 0.000000000e+00 0.000000000e+00 2.279313565e-06 0.000000000e+00 0.000000000e+00 3.301421030e-06 5.000000000e+00 5.000000000e+00 2.611903277e-05 0.000000000e+00 0.000000000e+00 -3.169976804e-05  3.797502548e-164 5.806121549e-15 2.370196003e-133 
d 4.20000000000000e-11 0.000000000e+00 0.000000000e+00 2.209443371e-06 0.000000000e+00 0.000000000e+00 3.177716239e-06 5.000000000e+00 5.000000000e+00 2.422598764e-05 0.000000000e+00 0.000000000e+00 -2.961314760e-05  2.731973851e-172 5.806121549e-15 1.705150536e-141 
d 4.30000000000000e-11 0.000000000e+00 0.000000000e+00 2.136780696e-06 0.000000000e+00 0.000000000e+00 3.052416927e-06 5.000000000e+00 5.000000000e+00 2.245060305e-05 0.000000000e+00 0.000000000e+00 -2.763980121e-05  1.192086478e-180 5.806121549e-15 7.440359998e-150 
d 4.40000000000000e-11 0.000000000e+00 0.000000000e+00 2.061960547e-06 0.000000000e+00 0.000000000e+00 2.926340267e-06 5.000000000e+00 5.000000000e+00 2.078825434e-05 0.000000000e+00 0.000000000e+00 -2.577655536e-05  3.154944647e-189 5.806121549e-15 1.969146063e-158 
d 4.50000000000000e-11 0.000000000e+00 0.000000000e+00 1.985555873e-06 0.000000000e+00 0.000000000e+00 2.800198263e-06 5.000000000e+00 5.000000000e+00 1.923448963e-05 0.000000000e+00 0.000000000e+00 -2.402024401e-05  5.064405659e-198 5.806121549e-15 3.160928506e-167 
d 4.60000000000000e-11 0.000000000e+00 0.000000000e+00 1.908085571e-06 0.000000000e+00 0.000000000e+00 2.674619312e-06 5.000000000e+00 5.000000000e+00 1.778497282e-05 0.000000000e+00 0.000000000e+00 -2.236766931e-05  4.930806797e-207 5.806121549e-15 3.077543311e-176 
d 4.70000000000001e-11 0.000000000e+00 0.000000000e+00 1.830019157e-06 0.000000000e+00 0.000000000e+00 2.550134300e-06 5.000000000e+00 5.000000000e+00 1.643542761e-05 0.000000000e+00 0.000000000e+00 -2.081557559e-05  2.911791309e-216 5.806121549e-15 1.817382882e-185 
d 4.80000000000001e-11 0.000000000e+00 0.000000000e+00 1.751772383e-06 0.000000000e+00 0.000000000e+00 2.427240240e-06 5.000000000e+00 5.000000000e+00 1.518161322e-05 0.000000000e+00 0.000000000e+00 -1.936062536e-05  1.042930250e-225 5.806121549e-15 6.509407376e-195 
d 4.90000000000001e-11 0.000000000e+00 0.000000000e+00 1.673731500e-06 0.000000000e+00 0.000000000e+00 2.306360753e-06 5.000000000e+00 5.000000000e+00 1.401930334e-05 0.000000000e+00 0.000000000e+00 -1.799939162e-05  2.265703324e-235 5.806121549e-15 1.414129654e-204 
d 5.00000000000001e-11 0.000000000e+00 0.000000000e+00 1.596251282e-06 0.000000000e+00 0.000000000e+00 2.187887931e-06 5.000000000e+00 5.000000000e+00 1.294425236e-05 0.000000000e+00 0.000000000e+00 -1.672836503e-05  2.985407218e-245 5.806121549e-15 1.863329956e-214 
d 5.10000000000001e-11 0.000000000e+00 0.000000000e+00 1.519624141e-06 0.000000000e+00 0.000000000e+00 2.072063524e-06 5.000000000e+00 5.000000000e+00 1.195222489e-05 0.000000000e+00 0.000000000e+00 -1.554390990e-05  2.385925475e-255 5.806121549e-15 1.489165828e-224 
d 5.20000000000001e-11 0.000000000e+00 0.000000000e+00 1.444153139e-06 0.000000000e+00 0.000000000e+00 1.959246057e-06 5.000000000e+00 5.000000000e+00 1.103896242e-05 0.000000000e+00 0.000000000e+00 -1.444235076e-05  1.156546048e-265 5.806121549e-15 7.218535832e-235 
d 5.30000000000001e-11 0.000000000e+00 0.000000000e+00 1.370071585e-06 0.000000000e+00 0.000000000e+00 1.849649704e-06 5.000000000e+00 5.000000000e+00 1.020016856e-05 0.000000000e+00 0.000000000e+00 -1.341987919e-05  3.400335291e-276 5.806121549e-15 2.122305651e-245 
d 5.40000000000001e-11 0.000000000e+00 0.000000000e+00 1.297619248e-06 0.000000000e+00 0.000000000e+00 1.743492420e-06 5.000000000e+00 5.000000000e+00 9.431505621e-06 0.000000000e+00 0.000000000e+00 -1.247264447e-05  6.063638695e-287 5.806121549e-15 3.784595802e-256 
d 5.50000000000001e-11 0.000000000e+00 0.000000000e+00 1.226972868e-06 0.000000000e+00 0.000000000e+00 1.640919187e-06 5.000000000e+00 5.000000000e+00 8.728688843e-06 0.000000000e+00 0.000000000e+00 -1.159661587e-05  6.558396175e-298 5.806121549e-15 4.093396702e-267 
d 5.60000000000001e-11 0.000000000e+00 0.000000000e+00 1.158307223e-06 0.000000000e+00 0.000000000e+00 1.542103271e-06 5.000000000e+00 5.000000000e+00 8.087365324e-06 0.000000000e+00 0.000000000e+00 -1.078777021e-05  4.302439169e-309 5.806121549e-15 2.685350173e-278 
d 5.70000000000001e-11 0.000000000e+00 0.000000000e+00 1.091796497e-06 0.000000000e+00 0.000000000e+00 1.447175763e-06 5.000000000e+00 5.000000000e+00 7.503119394e-06 0.000000000e+00 0.000000000e+00 -1.004212062e-05  1.711937463e-320 5.806121549e-15 1.068490773e-289 
d 5.80000000000001e-11 0.000000000e+00 0.000000000e+00 1.027552701e-06 0.000000000e+00 0.000000000e+00 1.356190795e-06 5.000000000e+00 5.000000000e+00 6.971738942e-06 0.000000000e+00 0.000000000e+00 -9.355513235e-06  0.000000000e+00 5.806121549e-15 2.578655882e-301 
d 5.90000000000001e-11 0.000000000e+00 0.000000000e+00 9.656885802e-07 0.000000000e+00 0.000000000e+00 1.269252773e-06 5.000000000e+00 5.000000000e+00 6.488945816e-06 0.000000000e+00 0.000000000e+00 -8.723883209e-06  0.000000000e+00 5.806121549e-15 0.000000000e+00 
d 6.00000000000001e-11 0.000000000e+00 0.000000000e+00 9.063079877e-07 0.000000000e+00 0.000000000e+00 1.186412930e-06 5.000000000e+00 5.000000000e+00 6.050564027e-06 0.000000000e+00 0.000000000e+00 -8.143284597e-06  0.000000000e+00 5.806121549e-15 0.000000000e+00 
d 6.10000000000001e-11 0.000000000e+00 0.000000000e+00 8.494647958e-07 0.000000000e+00 0.000000000e+00 1.107690068e-06 5.000000000e+00 5.000000000e+00 5.652618374e-06 0.000000000e+00 0.000000000e+00 -7.609785241e-06  0.000000000e+00 5.806121549e-15 0.000000000e+00 
d 6.20000000000001e-11 0.000000000e+00 0.000000000e+00 7.952008121e-07 0.000000000e+00 0.000000000e+00 1.033048976e-06 5.000000000e+00 5.000000000e+00 5.291312249e-06 0.000000000e+00 0.000000000e+00 -7.119585073e-06  0.000000000e+00 5.806121549e-15 0.000000000e+00 
d 6.30000000000001e-11 0.000000000e+00 0.000000000e+00 7.435359762e-07 0.000000000e+00 0.000000000e+00 9.624855707e-07 5.000000000e+00 5.000000000e+00 4.963045830e-06 0.000000000e+00 0.000000000e+00 -6.669066804e-06  0.000000000e+00 5.806121549e-15 0.000000000e+00 
d 6.40000000000001e-11 0.000000000e+00 0.000000000e+00 6.944890108e-07 0.000000000e+00 0.000000000e+00 8.959396164e-07 5.000000000e+00 5.000000000e+00 4.664417671e-06 0.000000000e+00 0.000000000e+00 -6.254842658e-06  0.000000000e+00 5.806121549e-15 0.000000000e+00 
d 6.50000000000001e-11 0.000000000e+00 0.000000000e+00 6.480469239e-07 0.000000000e+00 0.000000000e+00 8.333329385e-07 5.000000000e+00 5.000000000e+00 4.392320294e-06 0.000000000e+00 0.000000000e+00 -5.873698167e-06  0.000000000e+00 5.806121549e-15 0.000000000e+00 
d 6.60000000000001e-11 0.000000000e+00 0.000000000e+00 6.041687073e-07 0.000000000e+00 0.000000000e+00 7.745579915e-07 5.000000000e+00 5.000000000e+00 4.143916256e-06 0.000000000e+00 0.000000000e+00 -5.522636408e-06  0.000000000e+00 5.806121549e-15 0.000000000e+00 
d 6.70000000000001e-11 0.000000000e+00 0.000000000e+00 5.628161822e-07 0.000000000e+00 0.000000000e+00 7.195228545e-07 5.000000000e+00 5.000000000e+00 3.916594896e-06 0.000000000e+00 0.000000000e+00 -5.198931531e-06  0.000000000e+00 5.806121549e-15 0.000000000e+00 
d 6.80000000000000e-11 0.000000000e+00 0.000000000e+00 5.239067883e-07 0.000000000e+00 0.000000000e+00 6.680409555e-07 5.000000000e+00 5.000000000e+00 3.708071430e-06 0.000000000e+00 0.000000000e+00 -4.900028730e-06  0.000000000e+00 5.806121549e-15 0.000000000e+00 
d 6.90000000000000e-11 0.000000000e+00 0.000000000e+00 4.873670573e-07 0.000000000e+00 0.000000000e+00 6.199967169e-07 5.000000000e+00 5.000000000e+00 3.516275103e-06 0.000000000e+00 0.000000000e+00 -4.623633798e-06  0.000000000e+00 5.806121549e-15 0.000000000e+00 
d 7.00000000000000e-11 0.000000000e+00 0.000000000e+00 4.531243797e-07 0.000000000e+00 0.000000000e+00 5.752027572e-07 5.000000000e+00 5.000000000e+00 3.339308956e-06 0.000000000e+00 0.000000000e+00 -4.367704648e-06  0.000000000e+00 5.806121549e-15 0.000000000e+00 
d 7.10000000000000e-11 0.000000000e+00 0.000000000e+00 4.210718602e-07 0.000000000e+00 0.000000000e+00 5.336068250e-07 5.000000000e+00 5.000000000e+00 3.175656823e-06 0.000000000e+00 0.000000000e+00 -4.130338977e-06  0.000000000e+00 5.806121549e-15 0.000000000e+00 
d 7.20000000000000e-11 0.000000000e+00 0.000000000e+00 3.911124393e-07 0.000000000e+00 0.000000000e+00 4.948901694e-07 5.000000000e+00 5.000000000e+00 3.023846725e-06 0.000000000e+00 0.000000000e+00 -3.909844868e-06  0.000000000e+00 5.806121549e-15 0.000000000e+00 
d 7.30000000000000e-11 0.000000000e+00 0.000000000e+00 3.631548761e-07 0.000000000e+00 0.000000000e+00 4.589690159e-07 5.000000000e+00 5.000000000e+00 2.882629104e-06 0.000000000e+00 0.000000000e+00 -3.704744489e-06  0.000000000e+00 5.806121549e-15 0.000000000e+00 
d 7.40000000000000e-11 0.000000000e+00 0.000000000e+00 3.370893693e-07 0.000000000e+00 0.000000000e+00 4.256564686e-07 5.000000000e+00 5.000000000e+00 2.750933726e-06 0.000000000e+00 0.000000000e+00 -3.513669882e-06  0.000000000e+00 5.806121549e-15 0.000000000e+00 
d 7.50000000000000e-11 0.000000000e+00 0.000000000e+00 3.128120685e-07 0.000000000e+00 0.000000000e+00 3.947791010e-07 5.000000000e+00 5.000000000e+00 2.627823276e-06 0.000000000e+00 0.000000000e+00 -3.335405477e-06  0.000000000e+00 5.806121549e-15 0.000000000e+00 
d 7.60000000000000e-11 0.000000000e+00 0.000000000e+00 2.902279523e-07 0.000000000e+00 0.000000000e+00 3.662039697e-07 5.000000000e+00 5.000000000e+00 2.512447881e-06 0.000000000e+00 0.000000000e+00 -3.168882457e-06  0.000000000e+00 5.806121549e-15 0.000000000e+00 
d 7.70000000000000e-11 0.000000000e+00 0.000000000e+00 2.692234262e-07 0.000000000e+00 0.000000000e+00 3.397194026e-07 5.000000000e+00 5.000000000e+00 2.404163297e-06 0.000000000e+00 0.000000000e+00 -3.013095527e-06  0.000000000e+00 5.806121549e-15 0.000000000e+00 
d 7.80061340710407e-11 0.000000000e+00 0.000000000e+00 2.496251144e-07 0.000000000e+00 0.000000000e+00 3.151172026e-07 5.000000000e+00 5.000000000e+00 2.301529509e-06 0.000000000e+00 0.000000000e+00 -2.866261459e-06  0.000000000e+00 5.806121549e-15 0.000000000e+00 
d 7.90437057660501e-11 0.000000000e+00 0.000000000e+00 2.310165721e-07 0.000000000e+00 0.000000000e+00 2.918564230e-07 5.000000000e+00 5.000000000e+00 2.201277175e-06 0.000000000e+00 0.000000000e+00 -2.724139963e-06  0.000000000e+00 5.806121549e-15 0.000000000e+00 
d 8.01115044738645e-11 0.000000000e+00 0.000000000e+00 2.134180744e-07 0.000000000e+00 0.000000000e+00 2.699452090e-07 5.000000000e+00 5.000000000e+00 2.103824016e-06 0.000000000e+00 0.000000000e+00 -2.587179146e-06  0.000000000e+00 5.806121549e-15 0.000000000e+00 
d 8.12153769304673e-11 0.000000000e+00 0.000000000e+00 1.967576352e-07 0.000000000e+00 0.000000000e+00 2.492725547e-07 5.000000000e+00 5.000000000e+00 2.008699465e-06 0.000000000e+00 0.000000000e+00 -2.454720115e-06  0.000000000e+00 5.806121549e-15 0.000000000e+00 
d 8.23580916425293e-11 0.000000000e+00 0.000000000e+00 1.810078200e-07 0.000000000e+00 0.000000000e+00 2.297795195e-07 5.000000000e+00 5.000000000e+00 1.915847061e-06 0.000000000e+00 0.000000000e+00 -2.326629178e-06  0.000000000e+00 5.806121549e-15 0.000000000e+00 
d 8.35383978800546e-11 0.000000000e+00 0.000000000e+00 1.661848918e-07 0.000000000e+00 0.000000000e+00 2.114736514e-07 5.000000000e+00 5.000000000e+00 1.825598502e-06 0.000000000e+00 0.000000000e+00 -2.203248204e-06  0.000000000e+00 5.806121549e-15 0.000000000e+00 
d 8.47574368859774e-11 0.000000000e+00 0.000000000e+00 1.522699967e-07 0.000000000e+00 0.000000000e+00 1.943122371e-07 5.000000000e+00 5.000000000e+00 1.737939096e-06 0.000000000e+00 0.000000000e+00 -2.084520966e-06  0.000000000e+00 5.806121549e-15 0.000000000e+00 
d 8.60158210695190e-11 0.000000000e+00 0.000000000e+00 1.392487462e-07 0.000000000e+00 0.000000000e+00 1.782697366e-07 5.000000000e+00 5.000000000e+00 1.652933562e-06 0.000000000e+00 0.000000000e+00 -1.970450432e-06  0.000000000e+00 5.806121549e-15 0.000000000e+00 
d 8.73128279641241e-11 0.000000000e+00 0.000000000e+00 1.271101432e-07 0.000000000e+00 0.000000000e+00 1.633270912e-07 5.000000000e+00 5.000000000e+00 1.570697552e-06 0.000000000e+00 0.000000000e+00 -1.861127914e-06  0.000000000e+00 5.806121549e-15 0.000000000e+00 
d 8.86476490014191e-11 0.000000000e+00 0.000000000e+00 1.158337300e-07 0.000000000e+00 0.000000000e+00 1.494454768e-07 5.000000000e+00 5.000000000e+00 1.491307719e-06 0.000000000e+00 0.000000000e+00 -1.756583331e-06  0.000000000e+00 5.806121549e-15 0.000000000e+00 
